timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,reviews-v2-78f7489cc8-kfj2q_network,ratings-v1-5f7bb6dbdd-hb8rk_network,productpage-v1-649f4b6b86-h6nsx_network,reviews-v3-7778f74db8-bk7k6_network,reviews-v1-665cdc9c56-bnc58_network,details-v1-bf9f794fb-zxrkg_network
2026-03-24 10:32:50,4.913742866666659,63.64182256666026,4.307340999999987,23.59736929999296,10.342011600005208,74.76461579999523,20.549632,291.438592,20.811776,109.887488,112.234496,115.617792,1857.6100000000001,156.25,3872.987777777778,774.6944444444443,375.0677777777778,626.6677777777778
2026-03-24 10:32:55,4.913742866666659,63.64182256666026,4.307340999999987,23.59736929999296,10.342011600005208,74.76461579999523,20.549632,291.438592,20.811776,109.887488,112.234496,115.617792,1857.6100000000001,156.25,3872.987777777778,774.6944444444443,375.0677777777778,626.6677777777778
2026-03-24 10:33:00,4.913742866666659,63.64182256666026,4.307340999999987,23.59736929999296,10.342011600005208,74.76461579999523,20.549632,291.438592,20.811776,109.887488,112.234496,115.617792,1857.6100000000001,156.25,3872.987777777778,774.6944444444443,375.0677777777778,626.6677777777778
2026-03-24 10:33:05,7.646186366666674,50.81678169999577,2.4117588000000194,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.2900000000003,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:10,7.646186366666674,50.81678169999577,2.411758800000019,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.29,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:15,7.646186366666674,50.81678169999577,2.411758800000019,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.29,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:20,7.646186366666674,50.81678169999577,2.411758800000019,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.29,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:25,7.646186366666674,50.81678169999577,2.411758800000019,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.29,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:30,7.646186366666674,50.81678169999577,2.411758800000019,14.097373333333962,61.82980893333176,21.73497529999319,20.647936,291.438592,21.127168,109.912064,109.973504,118.030336,743.4711111111111,767.29,7157.159999999999,827.521111111111,804.6677777777778,1185.6544444444442
2026-03-24 10:33:35,6.136206866666663,23.41345863334633,2.7028493666666566,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0400000000002,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:33:40,6.136206866666663,23.41345863334633,2.702849366666656,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0399999999997,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:33:45,6.136206866666663,23.41345863334633,2.702849366666656,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0399999999997,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:33:50,6.136206866666663,23.41345863334633,2.702849366666656,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0399999999997,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:33:55,6.136206866666663,23.41345863334633,2.702849366666656,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0399999999997,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:34:00,6.136206866666663,23.41345863334633,2.702849366666656,8.693222033328615,47.105214933329385,46.54027616667614,20.590592,291.487744,21.590016,109.928448,110.112768,115.781632,908.0177777777777,1211.0399999999997,4538.267777777777,1293.6011111111113,409.38777777777784,695.2011111111111
2026-03-24 10:34:05,7.637498433333316,50.56473126666484,3.486979366666651,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0000000000001,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
2026-03-24 10:34:10,7.637498433333316,50.56473126666484,3.48697936666665,10.501420633333206,27.54739056666343,22.886475500005567,20.594688,291.414016,21.061632,109.940736,110.145536,115.789824,916.071111111111,529.0,3430.054444444445,1401.2544444444443,278.89,312.11111111111114
