timestamp,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2026-03-24 11:03:00,6.0666666666666655,3.3333333333333335,1.7333333333333334,1.0,1.3333333333333333
2026-03-24 11:03:05,6.066666666666666,5.133333333333333,2.8,1.0,3.1333333333333333
2026-03-24 11:03:10,6.066666666666666,5.133333333333333,2.8,3.2666666666666666,3.1333333333333333
2026-03-24 11:03:15,10.599999999999998,5.133333333333333,2.8,3.2666666666666666,3.1333333333333333
2026-03-24 11:03:20,10.6,6.333333333333334,4.133333333333334,3.2666666666666666,2.6666666666666665
2026-03-24 11:03:25,10.6,6.333333333333334,4.133333333333334,3.6666666666666665,2.6666666666666665
2026-03-24 11:03:30,9.666666666666664,6.333333333333334,4.133333333333334,3.6666666666666665,2.6666666666666665
2026-03-24 11:03:35,9.666666666666666,6.2,3.4,3.6666666666666665,3.466666666666667
2026-03-24 11:03:40,9.666666666666666,6.2,3.4,3.066666666666667,3.466666666666667
2026-03-24 11:03:45,10.73333333333333,6.2,3.4,3.066666666666667,3.466666666666667
2026-03-24 11:03:50,10.733333333333333,6.6,3.533333333333333,3.066666666666667,3.198720511795282
2026-03-24 11:03:55,10.733333333333333,6.6,3.533333333333333,3.2,3.198720511795282
2026-03-24 11:04:00,10.133333333333331,6.6,3.533333333333333,3.2,3.198720511795282
2026-03-24 11:04:05,10.133333333333333,7.4,3.4,3.2,3.66813392023476
2026-03-24 11:04:10,10.133333333333333,7.4,3.4,3.1333333333333333,3.66813392023476
2026-03-24 11:04:15,9.933333333333332,7.4,3.4,3.1333333333333333,3.66813392023476
2026-03-24 11:04:20,9.933333333333334,6.2,3.8,3.1333333333333333,3.466666666666667
2026-03-24 11:04:25,9.933333333333334,6.2,3.8,3.6,3.466666666666667
2026-03-24 11:04:30,9.866666666666665,6.2,3.8,3.6,3.466666666666667
2026-03-24 11:04:35,9.866666666666667,6.133333333333333,3.066666666666667,3.6,2.6
2026-03-24 11:04:40,9.866666666666667,6.133333333333333,3.066666666666667,3.2666666666666666,2.6
2026-03-24 11:04:45,9.599999999999998,6.133333333333333,3.066666666666667,3.2666666666666666,2.6
2026-03-24 11:04:50,9.6,6.066666666666666,4.2,3.2666666666666666,2.3333333333333335
2026-03-24 11:04:55,9.6,6.066666666666666,4.2,3.7298521380045293,2.3333333333333335
2026-03-24 11:05:00,10.466666666666665,6.066666666666666,4.2,3.7298521380045293,2.3333333333333335
2026-03-24 11:05:05,10.466666666666667,6.066666666666666,3.6,3.7298521380045293,2.533333333333333
2026-03-24 11:05:10,10.466666666666667,6.066666666666666,3.6,3.0695315627919393,2.533333333333333
2026-03-24 11:05:15,9.199999999999998,6.066666666666666,3.6,3.0695315627919393,2.533333333333333
2026-03-24 11:05:20,9.2,5.866666666666666,4.2,3.0695315627919393,3.066666666666667
2026-03-24 11:05:25,9.2,5.866666666666666,4.2,3.1333333333333333,3.066666666666667
2026-03-24 11:05:30,10.266666666666664,5.866666666666666,4.2,3.1333333333333333,3.066666666666667
2026-03-24 11:05:35,10.266666666666667,5.6,4.333333333333333,3.1333333333333333,2.7333333333333334
2026-03-24 11:05:40,10.266666666666667,5.6,4.333333333333333,2.8,2.7333333333333334
2026-03-24 11:05:45,9.533333333333331,5.6,4.333333333333333,2.8,2.7333333333333334
2026-03-24 11:05:50,9.533333333333333,5.800000000000001,3.3333333333333335,2.8,3.2
2026-03-24 11:05:55,9.533333333333333,5.800000000000001,3.3333333333333335,2.7333333333333334,3.2
2026-03-24 11:06:00,9.199999999999998,5.800000000000001,3.3333333333333335,2.7333333333333334,3.2
2026-03-24 11:06:05,9.2,5.933333333333334,4.0,2.7333333333333334,2.533333333333333
2026-03-24 11:06:10,9.2,5.933333333333334,4.0,3.2,2.533333333333333
2026-03-24 11:06:15,10.666666666666664,5.933333333333334,4.0,3.2,2.533333333333333
2026-03-24 11:06:20,10.666666666666666,6.466666666666667,3.2,3.2,3.2
2026-03-24 11:06:25,10.666666666666666,6.466666666666667,3.2,4.0,3.2
2026-03-24 11:06:30,10.266666666666664,6.466666666666667,3.2,4.0,3.2
2026-03-24 11:06:35,10.266666666666667,7.0,3.7333333333333334,4.0,3.466666666666667
2026-03-24 11:06:40,10.266666666666667,7.0,3.7333333333333334,3.6,3.466666666666667
2026-03-24 11:06:45,10.466666666666665,7.0,3.7333333333333334,3.6,3.466666666666667
2026-03-24 11:06:50,10.466666666666667,5.8,4.666666666666667,3.6,3.0
2026-03-24 11:06:55,10.466666666666667,5.8,4.666666666666667,2.532657957877899,3.0
2026-03-24 11:07:00,9.599999999999998,5.8,4.666666666666667,2.532657957877899,3.0
2026-03-24 11:07:05,9.6,6.4,3.2,2.532657957877899,2.6666666666666665
2026-03-24 11:07:10,9.6,6.4,3.2,3.067484662576687,2.6666666666666665
2026-03-24 11:07:15,9.133333333333331,6.4,3.2,3.067484662576687,2.6666666666666665
2026-03-24 11:07:20,9.133333333333333,6.0,3.3333333333333335,3.067484662576687,3.3333333333333335
2026-03-24 11:07:25,9.133333333333333,6.0,3.3333333333333335,3.2666666666666666,3.3333333333333335
2026-03-24 11:07:30,9.399999999999999,6.0,3.3333333333333335,3.2666666666666666,3.3333333333333335
2026-03-24 11:07:35,9.4,6.4,2.8,3.2666666666666666,4.066666666666666
2026-03-24 11:07:40,9.4,6.4,2.8,2.7333333333333334,4.066666666666666
2026-03-24 11:07:45,9.999999999999998,6.4,2.8,2.7333333333333334,4.066666666666666
2026-03-24 11:07:50,10.0,6.6,3.2666666666666666,2.7333333333333334,3.466666666666667
2026-03-24 11:07:55,10.0,6.6,3.2666666666666666,2.933333333333333,3.466666666666667
2026-03-24 11:08:00,9.866666666666665,6.6,3.2666666666666666,2.933333333333333,3.466666666666667
