timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2026-03-24 11:03:00,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-24 11:03:05,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-24 11:03:10,1.0,1.0,1.0,1.0,1.0,1.0
2026-03-24 11:03:15,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:20,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:25,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:30,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:35,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:40,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:45,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:50,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:03:55,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:00,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:05,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:10,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:15,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:20,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:25,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:30,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:35,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:40,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:45,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:50,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:04:55,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:00,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:05,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:10,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:15,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:20,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:25,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:30,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:35,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:40,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:45,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:50,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:05:55,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:00,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:05,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:10,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:15,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:20,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:25,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:30,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:35,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:40,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:45,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:50,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:06:55,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:00,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:05,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:10,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:15,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:20,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:25,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:30,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:35,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:40,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:45,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:50,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:07:55,1.0,,1.0,1.0,1.0,1.0
2026-03-24 11:08:00,1.0,,1.0,1.0,1.0,1.0
