timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,details-v1-bf9f794fb-zxrkg_network,productpage-v1-649f4b6b86-h6nsx_network,reviews-v1-665cdc9c56-bnc58_network,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v2-78f7489cc8-kfj2q_network,reviews-v3-7778f74db8-bk7k6_network
2026-03-24 13:22:05,78.0889077333337,673.638272800008,15.716398866666623,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.734444444445,7673.759999999999,3080.25
2026-03-24 13:22:10,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.7344444444448,7673.759999999999,3080.25
2026-03-24 13:22:15,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.7344444444448,7673.759999999999,3080.25
2026-03-24 13:22:20,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.7344444444448,7673.759999999999,3080.25
2026-03-24 13:22:25,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.7344444444448,7673.759999999999,3080.25
2026-03-24 13:22:30,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,8250.694444444443,297170.3511111111,2483.3611111111113,2397.7344444444448,7673.759999999999,3080.25
2026-03-24 13:22:35,34.07904159999996,504.05023926665916,11.726715400000034,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.601111111115,1158.2677777777776,6400.0
2026-03-24 13:22:40,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.60111111111,1158.2677777777776,6400.0
2026-03-24 13:22:45,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.60111111111,1158.2677777777776,6400.0
2026-03-24 13:22:50,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.60111111111,1158.2677777777776,6400.0
2026-03-24 13:22:55,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.60111111111,1158.2677777777776,6400.0
2026-03-24 13:23:00,34.07904159999996,504.05023926665916,11.726715400000032,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,8923.951111111111,185186.77777777775,1267.3600000000001,5985.60111111111,1158.2677777777776,6400.0
2026-03-24 13:23:05,90.6439809666665,442.41263779999827,14.842136666666645,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777782,4091.7344444444448,4502.409999999999
2026-03-24 13:23:10,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777778,4091.7344444444448,4502.409999999999
2026-03-24 13:23:15,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777778,4091.7344444444448,4502.409999999999
2026-03-24 13:23:20,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777778,4091.7344444444448,4502.409999999999
2026-03-24 13:23:25,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777778,4091.7344444444448,4502.409999999999
2026-03-24 13:23:30,90.6439809666665,442.41263779999827,14.842136666666642,15.689024633335672,38.195887333343606,43.41386743332502,38.862848,315.478016,30.765056,116.445184,121.409536,127.459328,8335.689999999999,354620.25,1337.1211111111113,1019.7377777777778,4091.7344444444448,4502.409999999999
2026-03-24 13:23:35,77.65382343333347,586.8691730999974,24.211995233333287,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111114,6063.217777777777,3712.8711111111106
2026-03-24 13:23:40,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111111,6063.217777777777,3712.8711111111106
2026-03-24 13:23:45,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111111,6063.217777777777,3712.8711111111106
2026-03-24 13:23:50,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111111,6063.217777777777,3712.8711111111106
2026-03-24 13:23:55,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111111,6063.217777777777,3712.8711111111106
2026-03-24 13:24:00,77.65382343333347,586.8691730999974,24.211995233333283,19.35164960000293,36.84737646666083,42.038182066668625,39.378944,317.898752,30.650368,116.453376,121.450496,127.504384,7459.20111111111,299719.75111111114,3548.187777777778,4511.361111111111,6063.217777777777,3712.8711111111106
2026-03-24 13:24:05,69.64005179999997,302.8564226333401,20.64293040000003,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111113,4177.467777777779,3881.2899999999995
2026-03-24 13:24:10,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111111,4177.467777777779,3881.2899999999995
2026-03-24 13:24:15,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111111,4177.467777777779,3881.2899999999995
2026-03-24 13:24:20,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111111,4177.467777777779,3881.2899999999995
2026-03-24 13:24:25,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111111,4177.467777777779,3881.2899999999995
2026-03-24 13:24:30,69.64005179999997,302.8564226333401,20.642930400000026,52.41168306665713,29.019218066666024,34.361314666663624,39.694336,315.645952,30.220288,116.457472,121.491456,127.598592,8360.054444444446,169085.44,1378.8844444444444,4360.401111111111,4177.467777777779,3881.2899999999995
2026-03-24 13:24:35,69.85783509999995,593.1398856333393,11.50415056666674,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777779,6001.084444444445,3572.0544444444445
2026-03-24 13:24:40,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777777,6001.084444444445,3572.0544444444445
2026-03-24 13:24:45,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777777,6001.084444444445,3572.0544444444445
2026-03-24 13:24:50,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777777,6001.084444444445,3572.0544444444445
2026-03-24 13:24:55,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777777,6001.084444444445,3572.0544444444445
2026-03-24 13:25:00,69.85783509999995,593.1398856333393,11.504150566666738,21.627634600008605,39.54604369999591,48.9964230333347,39.99744,313.56928,30.466048,116.457472,121.73312,127.717376,9158.49,288906.25,1502.8544444444444,4701.387777777777,6001.084444444445,3572.0544444444445
timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,reviews-v1-665cdc9c56-bnc58_network,details-v1-bf9f794fb-zxrkg_network,reviews-v2-78f7489cc8-kfj2q_network,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v3-7778f74db8-bk7k6_network,productpage-v1-649f4b6b86-h6nsx_network
2026-03-24 13:20:00,20.064074000000197,126.27861963333089,5.517333433333249,6.152935133331994,13.735450733338439,3.5762205333412567,35.08224,305.782784,30.531584,116.518912,120.745984,126.58688,443.8044444444444,2801.9377777777772,660.49,535.151111111111,1592.01,20391.840000000004
2026-03-24 13:20:05,74.98713146666678,620.2359290666664,19.87042320000008,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.000000000002,3782.25,110955.61000000002
2026-03-24 13:20:10,74.98713146666678,620.2359290666664,19.870423200000076,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.0,3782.25,110955.61000000002
2026-03-24 13:20:15,74.98713146666678,620.2359290666664,19.870423200000076,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.0,3782.25,110955.61000000002
2026-03-24 13:20:20,74.98713146666678,620.2359290666664,19.870423200000076,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.0,3782.25,110955.61000000002
2026-03-24 13:20:25,74.98713146666678,620.2359290666664,19.870423200000076,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.0,3782.25,110955.61000000002
2026-03-24 13:20:30,74.98713146666678,620.2359290666664,19.870423200000076,7.403776899991499,40.109273133324066,46.421397533322306,35.762176,310.603776,30.420992,116.38784,120.868864,126.742528,643.4677777777778,9525.759999999998,3192.25,3969.0,3782.25,110955.61000000002
2026-03-24 13:20:35,56.565606800000026,517.1808359666709,20.63384093333329,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444449,3782.25,549179.8044444445
2026-03-24 13:20:40,56.565606800000026,517.1808359666709,20.633840933333282,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444444,3782.25,549179.8044444445
2026-03-24 13:20:45,56.565606800000026,517.1808359666709,20.633840933333282,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444444,3782.25,549179.8044444445
2026-03-24 13:20:50,56.565606800000026,517.1808359666709,20.633840933333282,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444444,3782.25,549179.8044444445
2026-03-24 13:20:55,56.565606800000026,517.1808359666709,20.633840933333282,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444444,3782.25,549179.8044444445
2026-03-24 13:21:00,56.565606800000026,517.1808359666709,20.633840933333282,13.74525913333855,38.68600176667012,75.04893636667778,36.10624,310.628352,30.195712,116.38784,120.97536,127.13984,2013.0177777777778,3848.1344444444444,5975.29,1502.8544444444444,3782.25,549179.8044444445
2026-03-24 13:21:05,99.70112533333311,336.06363926666444,16.371181866666742,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444446,3696.64,271823.2011111111
2026-03-24 13:21:10,99.70112533333311,336.06363926666444,16.37118186666674,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444443,3696.64,271823.2011111111
2026-03-24 13:21:15,99.70112533333311,336.06363926666444,16.37118186666674,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444443,3696.64,271823.2011111111
2026-03-24 13:21:20,99.70112533333311,336.06363926666444,16.37118186666674,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444443,3696.64,271823.2011111111
2026-03-24 13:21:25,99.70112533333311,336.06363926666444,16.37118186666674,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444443,3696.64,271823.2011111111
2026-03-24 13:21:30,99.70112533333311,336.06363926666444,16.37118186666674,17.592802866662772,36.428083966666236,35.074435433322535,36.532224,312.897536,30.523392,116.396032,120.983552,127.176704,2714.4100000000003,7832.25,4203.36111111111,7980.444444444443,3696.64,271823.2011111111
2026-03-24 13:21:35,71.39186703333328,524.985829966666,17.85562086666666,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777797,2826.6944444444443,214770.45444444445
2026-03-24 13:21:40,71.39186703333328,524.985829966666,17.855620866666655,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777774,2826.6944444444443,214770.45444444445
2026-03-24 13:21:45,71.39186703333328,524.985829966666,17.855620866666655,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777774,2826.6944444444443,214770.45444444445
2026-03-24 13:21:50,71.39186703333328,524.985829966666,17.855620866666655,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777774,2826.6944444444443,214770.45444444445
2026-03-24 13:21:55,71.39186703333328,524.985829966666,17.855620866666655,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777774,2826.6944444444443,214770.45444444445
2026-03-24 13:22:00,71.39186703333328,524.985829966666,17.855620866666655,14.906607766670277,20.164484066663135,36.33916336666516,37.25312,312.745984,30.49472,116.436992,121.032704,127.266816,1886.454444444444,12173.444444444443,5309.55111111111,2962.9877777777774,2826.6944444444443,214770.45444444445
2026-03-24 13:22:05,78.0889077333337,673.638272800008,15.716398866666623,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.734444444445,3080.25,297170.3511111111
2026-03-24 13:22:10,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.7344444444448,3080.25,297170.3511111111
2026-03-24 13:22:15,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.7344444444448,3080.25,297170.3511111111
2026-03-24 13:22:20,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.7344444444448,3080.25,297170.3511111111
2026-03-24 13:22:25,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.7344444444448,3080.25,297170.3511111111
2026-03-24 13:22:30,78.0889077333337,673.638272800008,15.716398866666616,19.55264886666252,37.984718633333614,48.35393356667434,38.043648,310.833152,30.498816,116.436992,121.167872,127.315968,2483.3611111111113,8250.694444444443,7673.759999999999,2397.7344444444448,3080.25,297170.3511111111
2026-03-24 13:22:35,34.07904159999996,504.05023926665916,11.726715400000034,59.370211066667856,35.298980199998674,40.983659500003945,38.293504,315.203584,30.121984,116.445184,121.249792,127.401984,1267.3600000000001,8923.951111111111,1158.2677777777776,5985.601111111115,6400.0,185186.77777777775
