timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,shippingservice-f899f4b4c-wc9v4_network,redis-cart-58fbf7f7c6-k7fnt_network,currencyservice-76f5d795cc-8c7mz_network,paymentservice-54569c46cc-gpfvj_network,adservice-b87685d75-vbkk7_network,checkoutservice-7b67c7c4c8-stjfw_network,emailservice-59c9565948-8g9bx_network,recommendationservice-5c8d676599-v4qcr_network,frontend-77cd85d5b4-qvc6w_network,cartservice-7d5b58b444-hx8vh_network,productcatalogservice-596d5c8f9f-gkz8l_network
2026-03-24 09:10:50,13.500480700001088,91.57473726666771,42.19231933333466,3.8022810999999974,8.575509333333763,32.14191573333476,4.479424000000003,64.92171733333409,6.38685120000003,1.4644959999998266,80.81892693333354,11.739136,18.526208,19.406848,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,169.0,228.01,4601.361111111112,305.0844444444446,1820.4444444444448,2700.5344444444463,195.06777777777788,2500.000000000001,65758.05444444445,2672.8900000000017,2812.534444444444
2026-03-24 09:10:55,13.500480700001088,91.57473726666771,42.19231933333466,3.8022810999999974,8.575509333333763,32.14191573333476,4.479424000000003,64.92171733333409,6.38685120000003,1.4644959999998266,80.81892693333354,11.739136,18.526208,19.406848,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,169.0,228.01,4601.361111111112,305.0844444444446,1820.4444444444448,2700.5344444444463,195.06777777777788,2500.000000000001,65758.05444444445,2672.8900000000017,2812.534444444444
2026-03-24 09:11:00,13.500480700001088,91.57473726666771,42.19231933333466,3.8022810999999974,8.575509333333763,32.14191573333476,4.479424000000003,64.92171733333409,6.38685120000003,1.4644959999998266,80.81892693333354,11.739136,18.526208,19.406848,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,169.0,228.01,4601.361111111112,305.0844444444446,1820.4444444444448,2700.5344444444463,195.06777777777788,2500.000000000001,65758.05444444445,2672.8900000000017,2812.534444444444
2026-03-24 09:11:05,10.517270299995591,131.81408099999695,47.625565466665876,2.995369399999959,8.57550933333376,32.141915733334756,4.479424000000002,64.92171733333407,6.386851200000028,1.4644959999998264,80.81892693333353,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,603.5211111111113,231.04,4601.36111111111,305.0844444444444,1820.4444444444443,2700.5344444444445,195.0677777777778,2500.0,63941.55111111111,2672.8900000000003,5093.201111111111
2026-03-24 09:11:10,10.517270299995591,131.81408099999695,47.625565466665876,2.9953693999999587,8.57550933333376,32.141915733334756,4.479424000000002,64.92171733333407,6.386851200000028,1.4644959999998264,80.81892693333353,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,603.521111111111,231.04,4601.36111111111,305.0844444444444,1820.4444444444443,2700.5344444444445,195.0677777777778,2500.0,63941.55111111111,2672.8900000000003,5093.201111111111
2026-03-24 09:11:15,10.517270299995591,131.81408099999695,47.625565466665876,2.9953693999999587,8.57550933333376,32.141915733334756,4.479424000000002,64.92171733333407,6.386851200000028,1.4644959999998264,80.81892693333353,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,49.610752,38.313984,29.474816,33.910784,603.521111111111,231.04,4601.36111111111,305.0844444444444,1820.4444444444443,2700.5344444444445,195.0677777777778,2500.0,63941.55111111111,2672.8900000000003,5093.201111111111
2026-03-24 09:11:20,10.517270299995591,131.81408099999695,47.625565466665876,2.9953693999999587,6.489909333331906,36.51755306666663,3.545903999999997,37.53954026666407,6.675164800000035,2.2291424000002285,34.71483520000003,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,603.521111111111,231.04,1941.871111111112,313.2900000000001,667.3611111111114,1912.604444444445,327.6100000000002,235.11111111111123,63941.55111111111,2516.694444444445,5093.201111111111
2026-03-24 09:11:25,10.517270299995591,131.81408099999695,47.625565466665876,2.9953693999999587,6.489909333331906,36.51755306666663,3.545903999999997,37.53954026666407,6.675164800000035,2.2291424000002285,34.71483520000003,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,603.521111111111,231.04,1941.871111111112,313.2900000000001,667.3611111111114,1912.604444444445,327.6100000000002,235.11111111111123,63941.55111111111,2516.694444444445,5093.201111111111
2026-03-24 09:11:30,10.517270299995591,131.81408099999695,47.625565466665876,2.9953693999999587,6.489909333331906,36.51755306666663,3.545903999999997,37.53954026666407,6.675164800000035,2.2291424000002285,34.71483520000003,11.739136,18.526208,19.488768,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,603.521111111111,231.04,1941.871111111112,313.2900000000001,667.3611111111114,1912.604444444445,327.6100000000002,235.11111111111123,63941.55111111111,2516.694444444445,5093.201111111111
2026-03-24 09:11:35,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339585,6.489909333331904,36.51755306666662,3.545903999999996,37.53954026666406,6.675164800000033,2.229142400000228,34.714835200000024,11.739136,18.61632,19.43552,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,563.2711111111113,135.33444444444444,1941.8711111111113,313.28999999999996,667.3611111111111,1912.6044444444444,327.61000000000007,235.11111111111114,42243.95111111111,2516.6944444444443,2174.6677777777777
2026-03-24 09:11:40,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339576,6.489909333331904,36.51755306666662,3.545903999999996,37.53954026666406,6.675164800000033,2.229142400000228,34.714835200000024,11.739136,18.61632,19.43552,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,563.2711111111112,135.33444444444444,1941.8711111111113,313.28999999999996,667.3611111111111,1912.6044444444444,327.61000000000007,235.11111111111114,42243.95111111111,2516.6944444444443,2174.6677777777777
2026-03-24 09:11:45,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339576,6.489909333331904,36.51755306666662,3.545903999999996,37.53954026666406,6.675164800000033,2.229142400000228,34.714835200000024,11.739136,18.61632,19.43552,15.945728,103.968768,55.25504,8.753152,50.040832,38.313984,29.990912,33.910784,563.2711111111112,135.33444444444444,1941.8711111111113,313.28999999999996,667.3611111111111,1912.6044444444444,327.61000000000007,235.11111111111114,42243.95111111111,2516.6944444444443,2174.6677777777777
2026-03-24 09:11:50,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339576,14.675872000001775,35.86780799999854,6.443784533333343,62.27410879999981,6.040038399999997,1.7586250666662793,42.16308053333317,11.739136,18.61632,19.43552,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,563.2711111111112,135.33444444444444,2446.951111111112,267.8677777777779,770.9877777777781,1174.2044444444448,42.684444444444466,2037.0177777777783,42243.95111111111,2358.7211111111124,2174.6677777777777
2026-03-24 09:11:55,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339576,14.675872000001775,35.86780799999854,6.443784533333343,62.27410879999981,6.040038399999997,1.7586250666662793,42.16308053333317,11.739136,18.61632,19.43552,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,563.2711111111112,135.33444444444444,2446.951111111112,267.8677777777779,770.9877777777781,1174.2044444444448,42.684444444444466,2037.0177777777783,42243.95111111111,2358.7211111111124,2174.6677777777777
2026-03-24 09:12:00,6.161111033331205,91.3349530000005,37.86504866666671,3.9736331333339576,14.675872000001775,35.86780799999854,6.443784533333343,62.27410879999981,6.040038399999997,1.7586250666662793,42.16308053333317,11.739136,18.61632,19.43552,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,563.2711111111112,135.33444444444444,2446.951111111112,267.8677777777779,770.9877777777781,1174.2044444444448,42.684444444444466,2037.0177777777783,42243.95111111111,2358.7211111111124,2174.6677777777777
2026-03-24 09:12:05,14.905500466670674,70.56339886666669,50.51454673333258,1.1828472999998971,14.675872000001771,35.86780799999853,6.443784533333341,62.274108799999794,6.040038399999995,1.7586250666662788,42.163080533333165,11.739136,18.563072,19.49696,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,1111.1111111111118,310.9344444444444,2446.9511111111115,267.8677777777778,770.9877777777778,1174.2044444444443,42.684444444444445,2037.0177777777778,46354.090000000004,2358.7211111111114,3080.25
2026-03-24 09:12:10,14.905500466670674,70.56339886666669,50.51454673333258,1.182847299999897,14.675872000001771,35.86780799999853,6.443784533333341,62.274108799999794,6.040038399999995,1.7586250666662788,42.163080533333165,11.739136,18.563072,19.49696,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,1111.1111111111113,310.9344444444444,2446.9511111111115,267.8677777777778,770.9877777777778,1174.2044444444443,42.684444444444445,2037.0177777777778,46354.090000000004,2358.7211111111114,3080.25
2026-03-24 09:12:15,14.905500466670674,70.56339886666669,50.51454673333258,1.182847299999897,14.675872000001771,35.86780799999853,6.443784533333341,62.274108799999794,6.040038399999995,1.7586250666662788,42.163080533333165,11.739136,18.563072,19.49696,15.945728,103.862272,55.271424,8.876032,51.576832,38.313984,29.458432,33.910784,1111.1111111111113,310.9344444444444,2446.9511111111115,267.8677777777778,770.9877777777778,1174.2044444444443,42.684444444444445,2037.0177777777778,46354.090000000004,2358.7211111111114,3080.25
2026-03-24 09:12:20,14.905500466670674,70.56339886666669,50.51454673333258,1.182847299999897,4.3462079999983425,41.17803093333427,5.812095999999998,64.48059519999941,2.6061055999999643,1.396174933334275,62.98160746666688,11.739136,18.563072,19.49696,15.945728,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,1111.1111111111113,310.9344444444444,770.9877777777781,276.66777777777787,633.3611111111113,1691.9511111111117,180.45444444444453,1361.6100000000004,46354.090000000004,2043.0400000000009,3080.25
2026-03-24 09:12:25,14.905500466670674,70.56339886666669,50.51454673333258,1.182847299999897,4.3462079999983425,41.17803093333427,5.812095999999998,64.48059519999941,2.6061055999999643,1.396174933334275,62.98160746666688,11.739136,18.563072,19.49696,15.945728,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,1111.1111111111113,310.9344444444444,770.9877777777781,276.66777777777787,633.3611111111113,1691.9511111111117,180.45444444444453,1361.6100000000004,46354.090000000004,2043.0400000000009,3080.25
2026-03-24 09:12:30,14.905500466670674,70.56339886666669,50.51454673333258,1.182847299999897,4.3462079999983425,41.17803093333427,5.812095999999998,64.48059519999941,2.6061055999999643,1.396174933334275,62.98160746666688,11.739136,18.563072,19.49696,15.945728,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,1111.1111111111113,310.9344444444444,770.9877777777781,276.66777777777787,633.3611111111113,1691.9511111111117,180.45444444444453,1361.6100000000004,46354.090000000004,2043.0400000000009,3080.25
2026-03-24 09:12:35,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999526,4.346207999998342,41.17803093333426,5.812095999999997,64.4805951999994,2.606105599999964,1.3961749333342748,62.981607466666865,11.739136,18.82112,19.525632,16.011264,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,316.84000000000015,242.3211111111111,770.9877777777778,276.66777777777776,633.3611111111112,1691.951111111111,180.45444444444445,1361.61,85322.41000000002,2043.0400000000002,1589.351111111111
2026-03-24 09:12:40,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999525,4.346207999998342,41.17803093333426,5.812095999999997,64.4805951999994,2.606105599999964,1.3961749333342748,62.981607466666865,11.739136,18.82112,19.525632,16.011264,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,316.84000000000003,242.3211111111111,770.9877777777778,276.66777777777776,633.3611111111112,1691.951111111111,180.45444444444445,1361.61,85322.41000000002,2043.0400000000002,1589.351111111111
2026-03-24 09:12:45,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999525,4.346207999998342,41.17803093333426,5.812095999999997,64.4805951999994,2.606105599999964,1.3961749333342748,62.981607466666865,11.739136,18.82112,19.525632,16.011264,103.862272,55.25504,8.66304,52.690944,38.313984,29.810688,34.03776,316.84000000000003,242.3211111111111,770.9877777777778,276.66777777777776,633.3611111111112,1691.951111111111,180.45444444444445,1361.61,85322.41000000002,2043.0400000000002,1589.351111111111
2026-03-24 09:12:50,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999525,10.403116800000591,30.878198400000663,7.22856,71.03984426667013,8.668496000000069,1.2811050666660626,53.97746133333311,11.739136,18.82112,19.525632,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,316.84000000000003,242.3211111111111,3564.090000000002,349.6900000000001,421.617777777778,3790.4544444444464,204.49000000000012,1840.4100000000005,85322.41000000002,4091.7344444444466,1589.351111111111
2026-03-24 09:12:55,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999525,10.403116800000591,30.878198400000663,7.22856,71.03984426667013,8.668496000000069,1.2811050666660626,53.97746133333311,11.739136,18.82112,19.525632,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,316.84000000000003,242.3211111111111,3564.090000000002,349.6900000000001,421.617777777778,3790.4544444444464,204.49000000000012,1840.4100000000005,85322.41000000002,4091.7344444444466,1589.351111111111
2026-03-24 09:13:00,5.4341564333299175,104.84191956666868,63.711620800000894,4.933015699999525,10.403116800000591,30.878198400000663,7.22856,71.03984426667013,8.668496000000069,1.2811050666660626,53.97746133333311,11.739136,18.82112,19.525632,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,316.84000000000003,242.3211111111111,3564.090000000002,349.6900000000001,421.617777777778,3790.4544444444464,204.49000000000012,1840.4100000000005,85322.41000000002,4091.7344444444466,1589.351111111111
2026-03-24 09:13:05,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998452,10.40311680000059,30.878198400000656,7.228559999999998,71.03984426667012,8.668496000000065,1.2811050666660624,53.977461333333096,11.739136,18.604032,19.738624,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,739.8400000000004,254.93444444444444,3564.09,349.69,421.61777777777786,3790.454444444445,204.49,1840.4099999999999,54475.560000000005,4091.7344444444448,2329.671111111111
2026-03-24 09:13:10,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998445,10.40311680000059,30.878198400000656,7.228559999999998,71.03984426667012,8.668496000000065,1.2811050666660624,53.977461333333096,11.739136,18.604032,19.738624,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,739.8399999999999,254.93444444444444,3564.09,349.69,421.61777777777786,3790.454444444445,204.49,1840.4099999999999,54475.560000000005,4091.7344444444448,2329.671111111111
2026-03-24 09:13:15,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998445,10.40311680000059,30.878198400000656,7.228559999999998,71.03984426667012,8.668496000000065,1.2811050666660624,53.977461333333096,11.739136,18.604032,19.738624,16.011264,103.862272,55.349248,8.94976,46.83776,38.313984,30.101504,33.910784,739.8399999999999,254.93444444444444,3564.09,349.69,421.61777777777786,3790.454444444445,204.49,1840.4099999999999,54475.560000000005,4091.7344444444448,2329.671111111111
2026-03-24 09:13:20,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998445,8.35899839999949,29.32390399999842,6.609387733333336,68.31244159999795,6.001962666666572,2.16196906666634,49.287617066666684,11.739136,18.604032,19.738624,16.011264,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,739.8399999999999,254.93444444444444,3069.160000000001,322.8011111111113,1241.3877777777784,1502.8544444444449,249.64000000000013,1043.2900000000002,54475.560000000005,1069.2900000000006,2329.671111111111
2026-03-24 09:13:25,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998445,8.35899839999949,29.32390399999842,6.609387733333336,68.31244159999795,6.001962666666572,2.16196906666634,49.287617066666684,11.739136,18.604032,19.738624,16.011264,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,739.8399999999999,254.93444444444444,3069.160000000001,322.8011111111113,1241.3877777777784,1502.8544444444449,249.64000000000013,1043.2900000000002,54475.560000000005,1069.2900000000006,2329.671111111111
2026-03-24 09:13:30,12.19312236667065,114.7482803999992,40.86797659999964,1.6886301999998445,8.35899839999949,29.32390399999842,6.609387733333336,68.31244159999795,6.001962666666572,2.16196906666634,49.287617066666684,11.739136,18.604032,19.738624,16.011264,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,739.8399999999999,254.93444444444444,3069.160000000001,322.8011111111113,1241.3877777777784,1502.8544444444449,249.64000000000013,1043.2900000000002,54475.560000000005,1069.2900000000006,2329.671111111111
2026-03-24 09:13:35,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000178,8.358998399999487,29.323903999998414,6.609387733333334,68.31244159999792,6.0019626666665715,2.1619690666663396,49.28761706666667,11.739136,18.649088,19.451904,15.880192,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,147.2177777777778,223.00444444444446,3069.16,322.801111111111,1241.387777777778,1502.8544444444444,249.64000000000001,1043.2899999999997,58596.271111111106,1069.2900000000002,2908.804444444444
2026-03-24 09:13:40,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000177,8.358998399999487,29.323903999998414,6.609387733333334,68.31244159999792,6.0019626666665715,2.1619690666663396,49.28761706666667,11.739136,18.649088,19.451904,15.880192,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,147.21777777777777,223.00444444444446,3069.16,322.801111111111,1241.387777777778,1502.8544444444444,249.64000000000001,1043.2899999999997,58596.271111111106,1069.2900000000002,2908.804444444444
2026-03-24 09:13:45,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000177,8.358998399999487,29.323903999998414,6.609387733333334,68.31244159999792,6.0019626666665715,2.1619690666663396,49.28761706666667,11.739136,18.649088,19.451904,15.880192,103.870464,55.287808,8.720384,47.038464,38.313984,29.786112,33.927168,147.21777777777777,223.00444444444446,3069.16,322.801111111111,1241.387777777778,1502.8544444444444,249.64000000000001,1043.2899999999997,58596.271111111106,1069.2900000000002,2908.804444444444
2026-03-24 09:13:50,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000177,8.592758400000852,37.58631893333397,6.363629866666663,63.27885546666798,4.926926933333439,2.00393280000147,27.18994133333345,11.739136,18.649088,19.451904,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,147.21777777777777,223.00444444444446,620.0100000000001,202.58777777777792,522.8844444444446,2536.801111111112,45.7877777777778,1028.2711111111118,58596.271111111106,3668.321111111113,2908.804444444444
2026-03-24 09:13:55,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000177,8.592758400000852,37.58631893333397,6.363629866666663,63.27885546666798,4.926926933333439,2.00393280000147,27.18994133333345,11.739136,18.649088,19.451904,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,147.21777777777777,223.00444444444446,620.0100000000001,202.58777777777792,522.8844444444446,2536.801111111112,45.7877777777778,1028.2711111111118,58596.271111111106,3668.321111111113,2908.804444444444
2026-03-24 09:14:00,13.533893233329763,100.63138863333356,49.20098939999964,3.674137400000177,8.592758400000852,37.58631893333397,6.363629866666663,63.27885546666798,4.926926933333439,2.00393280000147,27.18994133333345,11.739136,18.649088,19.451904,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,147.21777777777777,223.00444444444446,620.0100000000001,202.58777777777792,522.8844444444446,2536.801111111112,45.7877777777778,1028.2711111111118,58596.271111111106,3668.321111111113,2908.804444444444
2026-03-24 09:14:05,9.704551433333108,63.83606989999937,43.293538966666276,3.7551653333338217,8.59275840000085,37.58631893333396,6.3636298666666615,63.27885546666796,4.926926933333438,2.0039328000014693,27.189941333333444,11.739136,18.69824,19.439616,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,1227.334444444445,220.0277777777778,620.0099999999999,202.58777777777775,522.8844444444445,2536.8011111111114,45.78777777777778,1028.2711111111114,67704.04,3668.3211111111113,2410.81
2026-03-24 09:14:10,9.704551433333108,63.83606989999937,43.293538966666276,3.755165333333821,8.59275840000085,37.58631893333396,6.3636298666666615,63.27885546666796,4.926926933333438,2.0039328000014693,27.189941333333444,11.739136,18.69824,19.439616,15.880192,103.981056,55.250944,8.814592,47.16544,38.313984,30.298112,33.910784,1227.3344444444442,220.0277777777778,620.0099999999999,202.58777777777775,522.8844444444445,2536.8011111111114,45.78777777777778,1028.2711111111114,67704.04,3668.3211111111113,2410.81
