timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2026-03-24 09:18:00,6.521739130434783,82.5,85.9375,458.3333333333333,5.0,8.40909090909091,8.333333333333334,8.5,5.0,3.7457627118644066,25.0,138.33333333333334,25.0,3.7058823529411766,41.42857142857145,184.99999999999997,217.50000000000006,875.0,9.0,22.051724137931036,45.00000000000001,21.1,90.0,8.3551724137931,194.68749999999997,352.7777777777778,90.0,8.083333333333334,92.60000000000002,243.49999999999997,712.4999999999992,987.4999999999999,9.9,42.31818181818176,93.00000000000003,24.61,99.0,22.48749999999972,765.0,883.7499999999994,99.0,9.808333333333332
2026-03-24 09:18:05,6.521739130434783,81.48148148148148,85.9375,475.0,6.153846153846154,8.40909090909091,7.6923076923076925,6.5,66.66666666666667,3.7457627118644066,25.0,138.33333333333334,61.111111111111114,3.7058823529411766,41.42857142857145,208.0,217.50000000000006,1150.000000000001,9.53846153846154,22.051724137931036,40.000000000000014,9.7,160.00000000000003,8.3551724137931,194.68749999999997,352.7777777777778,92.22222222222223,8.083333333333334,92.60000000000002,829.9999999999982,712.4999999999992,2365.0,21.700000000000024,42.31818181818176,90.99999999999999,22.600000000000016,241.0,22.48749999999972,765.0,883.7499999999994,99.22222222222221,9.808333333333332
2026-03-24 09:18:10,6.521739130434783,81.48148148148148,94.44444444444444,475.0,6.153846153846154,8.40909090909091,7.6923076923076925,6.5,62.5,3.9401709401709404,56.36363636363637,138.33333333333334,25.0,4.333333333333334,41.42857142857145,325.00000000000006,425.0000000000013,1150.000000000001,9.53846153846154,22.051724137931036,40.000000000000014,9.7,129.99999999999994,8.9375,201.8181818181819,352.7777777777778,90.00000000000001,8.75,92.60000000000002,914.9999999999993,946.6666666666666,2365.0,21.700000000000024,42.31818181818176,90.99999999999999,22.600000000000016,238.00000000000009,71.3333333333333,780.0000000000016,883.7499999999994,99.0,9.875
2026-03-24 09:18:15,5.37037037037037,81.48148148148148,94.44444444444444,475.0,6.071428571428572,9.256756756756758,7.6923076923076925,6.5,62.5,3.9401709401709404,55.985915492957744,119.23076923076924,25.0,4.333333333333334,36.000000000000064,325.00000000000006,425.0000000000013,1150.000000000001,9.500000000000002,22.423913043478265,40.000000000000014,9.7,129.99999999999994,8.9375,165.00000000000006,319.23076923076906,90.00000000000001,8.75,92.19999999999993,914.9999999999993,946.6666666666666,2365.0,21.40000000000001,67.30000000000024,90.99999999999999,22.600000000000016,238.00000000000009,71.3333333333333,425.41666666666663,481.92307692307685,99.0,9.875
2026-03-24 09:18:20,5.37037037037037,78.94736842105263,94.44444444444444,468.75,7.272727272727273,9.256756756756758,9.25,7.5,56.25,3.9401709401709404,55.985915492957744,119.23076923076924,60.416666666666664,4.333333333333334,36.000000000000064,180.0000000000001,425.0000000000013,960.0000000000001,19.750000000000007,22.423913043478265,81.66666666666664,87.50000000000004,91.25,8.9375,165.00000000000006,319.23076923076906,98.75,8.75,92.19999999999993,780.0000000000016,946.6666666666666,2290.0000000000005,24.475,67.30000000000024,218.49999999999986,231.25000000000006,99.125,71.3333333333333,425.41666666666663,481.92307692307685,442.4999999999995,9.875
2026-03-24 09:18:25,5.37037037037037,77.17391304347827,86.64383561643837,468.75,7.272727272727273,9.256756756756758,9.25,7.5,10.0,3.802992518703242,54.391891891891895,119.23076923076924,50.0,4.833333333333334,36.000000000000064,98.91304347826087,220.5172413793104,960.0000000000001,19.750000000000007,22.423913043478265,81.66666666666664,87.50000000000004,90.00000000000001,8.690140845070424,160.6818181818183,319.23076923076906,96.66666666666667,20.500000000000043,92.19999999999993,375.0,446.5,2290.0000000000005,24.475,67.30000000000024,218.49999999999986,231.25000000000006,99.0,72.99999999999936,420.41666666666754,481.92307692307685,430.00000000000017,215.49999999999991
2026-03-24 09:18:30,5.714285714285714,77.17391304347827,86.64383561643837,468.75,8.529411764705882,8.93867924528302,9.25,7.5,10.0,3.802992518703242,52.32558139534883,151.5625,50.0,4.833333333333334,40.625000000000014,98.91304347826087,220.5172413793104,960.0000000000001,20.928571428571427,21.938524590163933,81.66666666666664,87.50000000000004,90.00000000000001,8.690140845070424,225.52631578947373,343.1818181818185,96.66666666666667,20.500000000000043,90.0,375.0,446.5,2290.0000000000005,24.592857142857145,70.10000000000012,218.49999999999986,231.25000000000006,99.0,72.99999999999936,544.9999999999952,777.5000000000018,430.00000000000017,215.49999999999991
2026-03-24 09:18:35,5.714285714285714,77.65957446808511,86.64383561643837,406.25,7.8999999999999995,8.93867924528302,8.452380952380953,7.321428571428572,64.28571428571429,3.802992518703242,52.32558139534883,151.5625,51.724137931034484,4.833333333333334,40.625000000000014,99.7872340425532,220.5172413793104,750.0,19.136363636363633,21.938524590163933,74.99999999999989,83.75000000000006,92.85714285714286,8.690140845070424,225.52631578947373,343.1818181818185,91.72413793103449,20.500000000000043,90.0,369.9999999999997,446.5,975.0,24.413636363636364,70.10000000000012,223.7499999999998,225.2499999999998,99.28571428571428,72.99999999999936,544.9999999999952,777.5000000000018,162.99999999999986,215.49999999999991
2026-03-24 09:18:40,5.714285714285714,78.94736842105263,84.15492957746478,406.25,7.8999999999999995,8.93867924528302,8.452380952380953,7.321428571428572,5.0,4.18624641833811,53.04878048780487,151.5625,51.666666666666664,3.842105263157895,40.625000000000014,160.00000000000006,262.5000000000003,750.0,19.136363636363633,21.938524590163933,74.99999999999989,83.75000000000006,90.00000000000001,9.375722543352605,227.70270270270268,343.1818181818185,91.66666666666667,21.500000000000007,90.0,444.99999999999943,878.75,975.0,24.413636363636364,70.10000000000012,223.7499999999998,225.2499999999998,99.0,92.00000000000024,562.4999999999967,777.5000000000018,159.9999999999996,46.625
2026-03-24 09:18:45,4.513513513513514,78.94736842105263,84.15492957746478,406.25,5.921052631578948,7.768595041322314,8.452380952380953,7.321428571428572,5.0,4.18624641833811,51.229508196721305,98.29545454545455,51.666666666666664,3.842105263157895,19.375000000000043,160.00000000000006,262.5000000000003,750.0,15.357142857142865,21.081632653061224,74.99999999999989,83.75000000000006,90.00000000000001,9.375722543352605,232.27272727272776,394.2307692307694,91.66666666666667,21.500000000000007,83.75000000000017,444.99999999999943,878.75,975.0,24.035714285714278,60.499999999999545,223.7499999999998,225.2499999999998,99.0,92.00000000000024,472.9687499999999,858.3333333333335,159.9999999999996,46.625
