timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,paymentservice-54569c46cc-gpfvj_network,currencyservice-76f5d795cc-8c7mz_network,recommendationservice-5c8d676599-v4qcr_network,adservice-b87685d75-vbkk7_network,emailservice-59c9565948-8g9bx_network,redis-cart-58fbf7f7c6-k7fnt_network,checkoutservice-7b67c7c4c8-stjfw_network,frontend-77cd85d5b4-qvc6w_network,cartservice-7d5b58b444-hx8vh_network,shippingservice-f899f4b4c-wc9v4_network,productcatalogservice-596d5c8f9f-gkz8l_network
2026-03-24 09:19:15,9.00883966666394,104.26427336666771,56.44874789999979,4.835125500000004,13.139697066666638,57.075249066667766,16.541619199999975,81.36260906666546,8.448017066666699,5.511985066668028,65.77000106666637,11.739136,19.161088,19.378176,16.05632,104.108032,55.484416,9.023488,48.123904,38.334464,29.67552,33.931264,378.95111111111106,5665.071111111111,4520.321111111111,218.05444444444447,301.60111111111115,431.2544444444444,3592.004444444444,108966.01000000001,4002.671111111111,667.3611111111111,5387.56
2026-03-24 09:19:20,9.00883966666394,104.26427336666771,56.44874789999979,4.835125500000004,10.460380799999788,26.618054399998915,11.15853653333335,84.03321280000002,7.054310399999984,2.264834133332746,67.08428693333371,11.739136,19.161088,19.378176,16.05632,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777796,3050.721111111113,1962.4900000000005,1342.0011111111116,153.76000000000005,431.2544444444444,3819.2400000000025,108966.01000000001,3028.667777777779,667.3611111111111,5387.56
2026-03-24 09:19:25,9.00883966666394,104.26427336666771,56.44874789999979,4.835125500000004,10.460380799999788,26.618054399998915,11.15853653333335,84.03321280000002,7.054310399999984,2.264834133332746,67.08428693333371,11.739136,19.161088,19.378176,16.05632,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777796,3050.721111111113,1962.4900000000005,1342.0011111111116,153.76000000000005,431.2544444444444,3819.2400000000025,108966.01000000001,3028.667777777779,667.3611111111111,5387.56
2026-03-24 09:19:30,9.00883966666394,104.26427336666771,56.44874789999979,4.835125500000004,10.460380799999788,26.618054399998915,11.15853653333335,84.03321280000002,7.054310399999984,2.264834133332746,67.08428693333371,11.739136,19.161088,19.378176,16.05632,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777796,3050.721111111113,1962.4900000000005,1342.0011111111116,153.76000000000005,431.2544444444444,3819.2400000000025,108966.01000000001,3028.667777777779,667.3611111111111,5387.56
2026-03-24 09:19:35,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004133,10.460380799999786,26.618054399998908,11.158536533333349,84.0332128,7.0543103999999826,2.2648341333327457,67.0842869333337,11.739136,18.710528,19.820544,16.064512,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777784,3050.7211111111114,1962.4899999999998,1342.0011111111112,153.76000000000002,139.24,3819.24,30566.69444444445,3028.6677777777777,831.3611111111114,4373.617777777778
2026-03-24 09:19:40,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004124,10.460380799999786,26.618054399998908,11.158536533333349,84.0332128,7.0543103999999826,2.2648341333327457,67.0842869333337,11.739136,18.710528,19.820544,16.064512,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777784,3050.7211111111114,1962.4899999999998,1342.0011111111112,153.76000000000002,139.24,3819.24,30566.69444444445,3028.6677777777777,831.3611111111111,4373.617777777778
2026-03-24 09:19:45,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004124,10.460380799999786,26.618054399998908,11.158536533333349,84.0332128,7.0543103999999826,2.2648341333327457,67.0842869333337,11.739136,18.710528,19.820544,16.064512,104.001536,55.484416,9.121792,49.045504,38.334464,29.487104,33.947648,409.38777777777784,3050.7211111111114,1962.4899999999998,1342.0011111111112,153.76000000000002,139.24,3819.24,30566.69444444445,3028.6677777777777,831.3611111111111,4373.617777777778
2026-03-24 09:19:50,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004124,12.478093866665558,64.81289706666759,4.445214933333328,102.28532906666793,5.986456533333259,2.201844266666816,74.69584213333322,11.739136,18.710528,19.820544,16.064512,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.93777777777797,3457.4400000000023,2862.2500000000014,1716.7211111111121,228.0100000000001,139.24,4408.960000000003,30566.69444444445,4587.804444444447,831.3611111111111,4373.617777777778
2026-03-24 09:19:55,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004124,12.478093866665558,64.81289706666759,4.445214933333328,102.28532906666793,5.986456533333259,2.201844266666816,74.69584213333322,11.739136,18.710528,19.820544,16.064512,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.93777777777797,3457.4400000000023,2862.2500000000014,1716.7211111111121,228.0100000000001,139.24,4408.960000000003,30566.69444444445,4587.804444444447,831.3611111111111,4373.617777777778
2026-03-24 09:20:00,12.484051666668469,150.41384673333295,53.88430370000113,3.2124341000004124,12.478093866665558,64.81289706666759,4.445214933333328,102.28532906666793,5.986456533333259,2.201844266666816,74.69584213333322,11.739136,18.710528,19.820544,16.064512,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.93777777777797,3457.4400000000023,2862.2500000000014,1716.7211111111121,228.0100000000001,139.24,4408.960000000003,30566.69444444445,4587.804444444447,831.3611111111111,4373.617777777778
2026-03-24 09:20:05,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,12.478093866665557,64.81289706666757,4.445214933333327,102.2853290666679,5.986456533333258,2.2018442666668157,74.6958421333332,11.739136,18.874368,19.70176,15.89248,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.9377777777778,3457.4399999999996,2862.25,1716.7211111111108,228.01,585.64,4408.960000000001,105971.95111111114,4587.804444444445,234.01198950316586,6501.734444444445
2026-03-24 09:20:10,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,12.478093866665557,64.81289706666757,4.445214933333327,102.2853290666679,5.986456533333258,2.2018442666668157,74.6958421333332,11.739136,18.874368,19.70176,15.89248,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.9377777777778,3457.4399999999996,2862.25,1716.7211111111108,228.01,585.64,4408.960000000001,105971.95111111114,4587.804444444445,234.01198950316586,6501.734444444445
2026-03-24 09:20:15,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,12.478093866665557,64.81289706666757,4.445214933333327,102.2853290666679,5.986456533333258,2.2018442666668157,74.6958421333332,11.739136,18.874368,19.70176,15.89248,104.001536,55.468032,8.876032,47.013888,38.334464,29.908992,33.943552,350.9377777777778,3457.4399999999996,2862.25,1716.7211111111108,228.01,585.64,4408.960000000001,105971.95111111114,4587.804444444445,234.01198950316586,6501.734444444445
2026-03-24 09:20:20,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,10.381647999999664,43.33751679999978,13.463580799999995,83.62042666666413,7.736358400000045,4.33104960000037,77.63750400000004,11.739136,18.874368,19.70176,15.89248,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.0400000000002,3906.250000000002,2546.8844444444453,924.1600000000005,264.60444444444454,585.64,3124.8100000000013,105971.95111111114,934.3211111111116,234.01198950316586,6501.734444444445
2026-03-24 09:20:25,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,10.381647999999664,43.33751679999978,13.463580799999995,83.62042666666413,7.736358400000045,4.33104960000037,77.63750400000004,11.739136,18.874368,19.70176,15.89248,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.0400000000002,3906.250000000002,2546.8844444444453,924.1600000000005,264.60444444444454,585.64,3124.8100000000013,105971.95111111114,934.3211111111116,234.01198950316586,6501.734444444445
2026-03-24 09:20:30,8.800985933332111,83.18979090000009,71.26259833333202,6.103544409264543,10.381647999999664,43.33751679999978,13.463580799999995,83.62042666666413,7.736358400000045,4.33104960000037,77.63750400000004,11.739136,18.874368,19.70176,15.89248,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.0400000000002,3906.250000000002,2546.8844444444453,924.1600000000005,264.60444444444454,585.64,3124.8100000000013,105971.95111111114,934.3211111111116,234.01198950316586,6501.734444444445
2026-03-24 09:20:35,9.572385066667266,153.08115190000157,65.74996463333491,4.2727690948495125,10.381647999999663,43.337516799999776,13.463580799999992,83.62042666666412,7.736358400000043,4.3310496000003695,77.637504,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.04,3906.25,2546.884444444445,924.16,264.6044444444444,272.25,3124.81,30287.60111111111,934.3211111111111,631.8950585779968,884.0711111111111
2026-03-24 09:20:40,9.572385066667266,153.08115190000157,65.74996463333491,4.272769094849512,10.381647999999663,43.337516799999776,13.463580799999992,83.62042666666412,7.736358400000043,4.3310496000003695,77.637504,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.04,3906.25,2546.884444444445,924.16,264.6044444444444,272.25,3124.81,30287.60111111111,934.3211111111111,631.8950585779965,884.0711111111111
2026-03-24 09:20:45,9.572385066667266,153.08115190000157,65.74996463333491,4.272769094849512,10.381647999999663,43.337516799999776,13.463580799999992,83.62042666666412,7.736358400000043,4.3310496000003695,77.637504,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.3184,47.423488,38.322176,29.999104,34.44736,392.04,3906.25,2546.884444444445,924.16,264.6044444444444,272.25,3124.81,30287.60111111111,934.3211111111111,631.8950585779965,884.0711111111111
2026-03-24 09:20:50,9.572385066667266,153.08115190000157,65.74996463333491,4.272769094849512,7.697370666666834,70.68058666666656,7.950818133333353,82.85786560000287,4.7793781333333865,2.3505717333326483,79.02437973333322,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.6400000000004,3733.210000000002,525.9377777777779,969.2844444444448,176.00444444444457,272.25,2752.751111111113,30287.60111111111,6620.534444444448,631.8950585779965,884.0711111111111
2026-03-24 09:20:55,9.572385066667266,153.08115190000157,65.74996463333491,4.272769094849512,7.697370666666834,70.68058666666656,7.950818133333353,82.85786560000287,4.7793781333333865,2.3505717333326483,79.02437973333322,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.6400000000004,3733.210000000002,525.9377777777779,969.2844444444448,176.00444444444457,272.25,2752.751111111113,30287.60111111111,6620.534444444448,631.8950585779965,884.0711111111111
2026-03-24 09:21:00,9.572385066667266,153.08115190000157,65.74996463333491,4.272769094849512,7.697370666666834,70.68058666666656,7.950818133333353,82.85786560000287,4.7793781333333865,2.3505717333326483,79.02437973333322,11.739136,18.968576,19.841024,15.904768,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.6400000000004,3733.210000000002,525.9377777777779,969.2844444444448,176.00444444444457,272.25,2752.751111111113,30287.60111111111,6620.534444444448,631.8950585779965,884.0711111111111
2026-03-24 09:21:05,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332903,7.697370666666832,70.68058666666653,7.950818133333351,82.85786560000284,4.779378133333386,2.350571733332648,79.0243797333332,11.739136,19.165184,19.439616,16.109568,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.64,3733.21,525.9377777777778,969.2844444444444,176.00444444444446,299.29,2752.751111111111,85264.0,6620.534444444444,628.3377777777779,4974.951111111111
2026-03-24 09:21:10,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332902,7.697370666666832,70.68058666666653,7.950818133333351,82.85786560000284,4.779378133333386,2.350571733332648,79.0243797333332,11.739136,19.165184,19.439616,16.109568,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.64,3733.21,525.9377777777778,969.2844444444444,176.00444444444446,299.29,2752.751111111111,85264.0,6620.534444444444,628.3377777777778,4974.951111111111
2026-03-24 09:21:15,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332902,7.697370666666832,70.68058666666653,7.950818133333351,82.85786560000284,4.779378133333386,2.350571733332648,79.0243797333332,11.739136,19.165184,19.439616,16.109568,104.226816,55.468032,9.330688,47.972352,38.334464,29.83936,33.939456,665.64,3733.21,525.9377777777778,969.2844444444444,176.00444444444446,299.29,2752.751111111111,85264.0,6620.534444444444,628.3377777777778,4974.951111111111
2026-03-24 09:21:20,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332902,14.231754666667488,56.389553066666565,14.433432533333338,98.39051839999988,10.859450666666605,3.0435413333331485,52.601285333333216,11.739136,19.165184,19.439616,16.109568,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444446,2666.0011111111126,2865.817777777779,914.0544444444449,198.8100000000001,299.29,3109.9211111111126,85264.0,4538.267777777781,628.3377777777778,4974.951111111111
2026-03-24 09:21:25,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332902,14.231754666667488,56.389553066666565,14.433432533333338,98.39051839999988,10.859450666666605,3.0435413333331485,52.601285333333216,11.739136,19.165184,19.439616,16.109568,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444446,2666.0011111111126,2865.817777777779,914.0544444444449,198.8100000000001,299.29,3109.9211111111126,85264.0,4538.267777777781,628.3377777777778,4974.951111111111
2026-03-24 09:21:30,8.498079266663202,117.62839843333192,42.91008853333172,5.039362433332902,14.231754666667488,56.389553066666565,14.433432533333338,98.39051839999988,10.859450666666605,3.0435413333331485,52.601285333333216,11.739136,19.165184,19.439616,16.109568,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444446,2666.0011111111126,2865.817777777779,914.0544444444449,198.8100000000001,299.29,3109.9211111111126,85264.0,4538.267777777781,628.3377777777778,4974.951111111111
2026-03-24 09:21:35,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666989,14.231754666667484,56.38955306666655,14.433432533333335,98.39051839999986,10.859450666666604,3.043541333333148,52.6012853333332,11.739136,18.784256,19.562496,15.937536,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444445,2666.001111111111,2865.817777777778,914.0544444444445,198.81,294.69444444444446,3109.921111111111,140125.44444444444,4538.267777777777,858.4900000000005,8767.201111111111
2026-03-24 09:21:40,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666988,14.231754666667484,56.38955306666655,14.433432533333335,98.39051839999986,10.859450666666604,3.043541333333148,52.6012853333332,11.739136,18.784256,19.562496,15.937536,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444445,2666.001111111111,2865.817777777778,914.0544444444445,198.81,294.69444444444446,3109.921111111111,140125.44444444444,4538.267777777777,858.49,8767.201111111111
2026-03-24 09:21:45,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666988,14.231754666667484,56.38955306666655,14.433432533333335,98.39051839999986,10.859450666666604,3.043541333333148,52.6012853333332,11.739136,18.784256,19.562496,15.937536,104.013824,55.48032,9.187328,49.565696,38.334464,29.773824,33.943552,332.4544444444445,2666.001111111111,2865.817777777778,914.0544444444445,198.81,294.69444444444446,3109.921111111111,140125.44444444444,4538.267777777777,858.49,8767.201111111111
2026-03-24 09:21:50,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666988,10.085964800000133,37.663646933333446,13.390469333333355,66.70479359999796,8.681437866666643,4.992731733333738,99.83765440000006,11.739136,18.784256,19.562496,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.3344444444446,2672.8900000000017,4876.694444444446,882.0900000000004,190.4400000000001,294.69444444444446,3352.4100000000017,140125.44444444444,3072.8544444444465,858.49,8767.201111111111
2026-03-24 09:21:55,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666988,10.085964800000133,37.663646933333446,13.390469333333355,66.70479359999796,8.681437866666643,4.992731733333738,99.83765440000006,11.739136,18.784256,19.562496,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.3344444444446,2672.8900000000017,4876.694444444446,882.0900000000004,190.4400000000001,294.69444444444446,3352.4100000000017,140125.44444444444,3072.8544444444465,858.49,8767.201111111111
2026-03-24 09:22:00,12.521912499998203,152.02005510000163,70.13532700000079,4.685575966666988,10.085964800000133,37.663646933333446,13.390469333333355,66.70479359999796,8.681437866666643,4.992731733333738,99.83765440000006,11.739136,18.784256,19.562496,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.3344444444446,2672.8900000000017,4876.694444444446,882.0900000000004,190.4400000000001,294.69444444444446,3352.4100000000017,140125.44444444444,3072.8544444444465,858.49,8767.201111111111
2026-03-24 09:22:05,8.916886866669909,137.11202659999725,80.38622173333275,4.9036337333329065,10.08596480000013,37.66364693333344,13.390469333333352,66.70479359999794,8.681437866666641,4.992731733333737,99.83765440000005,11.739136,19.226624,20.004864,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.33444444444444,2672.8900000000003,4876.694444444443,882.0899999999999,190.44000000000003,227.00444444444443,3352.41,73044.0711111111,3072.854444444444,1000.6677777777782,5012.639999999999
2026-03-24 09:22:10,8.916886866669909,137.11202659999725,80.38622173333275,4.903633733332905,10.08596480000013,37.66364693333344,13.390469333333352,66.70479359999794,8.681437866666641,4.992731733333737,99.83765440000005,11.739136,19.226624,20.004864,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.33444444444444,2672.8900000000003,4876.694444444443,882.0899999999999,190.44000000000003,227.00444444444443,3352.41,73044.0711111111,3072.854444444444,1000.6677777777777,5012.639999999999
2026-03-24 09:22:15,8.916886866669909,137.11202659999725,80.38622173333275,4.903633733332905,10.08596480000013,37.66364693333344,13.390469333333352,66.70479359999794,8.681437866666641,4.992731733333737,99.83765440000005,11.739136,19.226624,20.004864,15.937536,104.251392,55.48032,9.023488,50.081792,38.334464,29.696,33.943552,337.33444444444444,2672.8900000000003,4876.694444444443,882.0899999999999,190.44000000000003,227.00444444444443,3352.41,73044.0711111111,3072.854444444444,1000.6677777777777,5012.639999999999
