timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,currencyservice-76f5d795cc-8c7mz_network,emailservice-59c9565948-8g9bx_network,redis-cart-58fbf7f7c6-k7fnt_network,cartservice-7d5b58b444-hx8vh_network,paymentservice-54569c46cc-gpfvj_network,productcatalogservice-596d5c8f9f-gkz8l_network,checkoutservice-7b67c7c4c8-stjfw_network,recommendationservice-5c8d676599-v4qcr_network,frontend-77cd85d5b4-qvc6w_network,shippingservice-f899f4b4c-wc9v4_network,adservice-b87685d75-vbkk7_network
2026-03-24 09:27:50,9.73257849999906,119.43217650000028,57.46298660000093,7.734998199999647,10.683564799999584,62.00326079999932,14.556750933333326,90.4995093333317,8.342283733333272,3.8612245333335227,99.99125866666628,11.743232,19.550208,19.61984,16.285696,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111113,225.0000000000001,518.3211111111111,7814.560000000003,86.49000000000005,8004.2844444444445,3897.9211111111135,2604.4011111111117,90962.56000000001,702.25,1396.2677777777783
2026-03-24 09:27:55,9.73257849999906,119.43217650000028,57.46298660000093,7.734998199999647,10.683564799999584,62.00326079999932,14.556750933333326,90.4995093333317,8.342283733333272,3.8612245333335227,99.99125866666628,11.743232,19.550208,19.61984,16.285696,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111113,225.0000000000001,518.3211111111111,7814.560000000003,86.49000000000005,8004.2844444444445,3897.9211111111135,2604.4011111111117,90962.56000000001,702.25,1396.2677777777783
2026-03-24 09:28:00,9.73257849999906,119.43217650000028,57.46298660000093,7.734998199999647,10.683564799999584,62.00326079999932,14.556750933333326,90.4995093333317,8.342283733333272,3.8612245333335227,99.99125866666628,11.743232,19.550208,19.61984,16.285696,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111113,225.0000000000001,518.3211111111111,7814.560000000003,86.49000000000005,8004.2844444444445,3897.9211111111135,2604.4011111111117,90962.56000000001,702.25,1396.2677777777783
2026-03-24 09:28:05,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666144,10.683564799999582,62.0032607999993,14.556750933333323,90.49950933333169,8.34228373333327,3.861224533333522,99.99125866666627,11.743232,19.316736,19.787776,15.962112,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111111,225.0,128.44444444444446,7814.560000000001,86.49000000000001,5720.401111111112,3897.921111111111,2604.401111111111,81605.44444444445,1508.0277777777785,1396.2677777777778
2026-03-24 09:28:10,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666143,10.683564799999582,62.0032607999993,14.556750933333323,90.49950933333169,8.34228373333327,3.861224533333522,99.99125866666627,11.743232,19.316736,19.787776,15.962112,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111111,225.0,128.44444444444446,7814.560000000001,86.49000000000001,5720.401111111112,3897.921111111111,2604.401111111111,81605.44444444445,1508.027777777778,1396.2677777777778
2026-03-24 09:28:15,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666143,10.683564799999582,62.0032607999993,14.556750933333323,90.49950933333169,8.34228373333327,3.861224533333522,99.99125866666627,11.743232,19.316736,19.787776,15.962112,104.419328,55.45984,9.375744,47.04256,38.42048,30.572544,34.209792,3749.521111111111,225.0,128.44444444444446,7814.560000000001,86.49000000000001,5720.401111111112,3897.921111111111,2604.401111111111,81605.44444444445,1508.027777777778,1396.2677777777778
2026-03-24 09:28:20,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666143,10.127411199999871,53.45836800000069,15.367974399999976,115.46036053333262,7.21065173333339,3.9544330666672076,91.8041621333335,11.743232,19.316736,19.787776,15.962112,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.7777777777796,373.7777777777779,128.44444444444446,5212.840000000003,793.3611111111115,5720.401111111112,1229.671111111112,2523.3877777777784,81605.44444444445,1508.027777777778,343.48444444444465
2026-03-24 09:28:25,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666143,10.127411199999871,53.45836800000069,15.367974399999976,115.46036053333262,7.21065173333339,3.9544330666672076,91.8041621333335,11.743232,19.316736,19.787776,15.962112,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.7777777777796,373.7777777777779,128.44444444444446,5212.840000000003,793.3611111111115,5720.401111111112,1229.671111111112,2523.3877777777784,81605.44444444445,1508.027777777778,343.48444444444465
2026-03-24 09:28:30,7.088927066668778,138.59345880000168,41.95294369999942,4.925030066666143,10.127411199999871,53.45836800000069,15.367974399999976,115.46036053333262,7.21065173333339,3.9544330666672076,91.8041621333335,11.743232,19.316736,19.787776,15.962112,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.7777777777796,373.7777777777779,128.44444444444446,5212.840000000003,793.3611111111115,5720.401111111112,1229.671111111112,2523.3877777777784,81605.44444444445,1508.027777777778,343.48444444444465
2026-03-24 09:28:35,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000365,10.12741119999987,53.458368000000675,15.367974399999973,115.46036053333259,7.210651733333388,3.9544330666672067,91.80416213333349,11.743232,19.47648,19.464192,16.007168,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.777777777778,373.7777777777777,1084.6044444444442,5212.84,793.3611111111112,5862.454444444444,1229.6711111111113,2523.387777777778,98826.40111111112,179.56000000000012,343.4844444444445
2026-03-24 09:28:40,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000363,10.12741119999987,53.458368000000675,15.367974399999973,115.46036053333259,7.210651733333388,3.9544330666672067,91.80416213333349,11.743232,19.47648,19.464192,16.007168,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.777777777778,373.7777777777777,1084.6044444444442,5212.84,793.3611111111112,5862.454444444444,1229.6711111111113,2523.387777777778,98826.40111111112,179.56,343.4844444444445
2026-03-24 09:28:45,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000363,10.12741119999987,53.458368000000675,15.367974399999973,115.46036053333259,7.210651733333388,3.9544330666672067,91.80416213333349,11.743232,19.47648,19.464192,16.007168,104.525824,55.45984,9.568256,47.96416,38.42048,30.019584,34.177024,3402.777777777778,373.7777777777777,1084.6044444444442,5212.84,793.3611111111112,5862.454444444444,1229.6711111111113,2523.387777777778,98826.40111111112,179.56,343.4844444444445
2026-03-24 09:28:50,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000363,15.945531733333008,60.68879039999996,12.02240106666667,102.71310293333427,8.399783466666596,4.122369066665974,54.35257493333364,11.743232,19.47648,19.464192,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.240000000002,63.467777777777805,1084.6044444444442,2745.760000000001,418.8844444444447,5862.454444444444,3786.3511111111125,2550.250000000001,98826.40111111112,179.56,1067.1111111111113
2026-03-24 09:28:55,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000363,15.945531733333008,60.68879039999996,12.02240106666667,102.71310293333427,8.399783466666596,4.122369066665974,54.35257493333364,11.743232,19.47648,19.464192,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.240000000002,63.467777777777805,1084.6044444444442,2745.760000000001,418.8844444444447,5862.454444444444,3786.3511111111125,2550.250000000001,98826.40111111112,179.56,1067.1111111111113
2026-03-24 09:29:00,10.772033566665112,159.45615796666365,72.03985500000081,7.307290500000363,15.945531733333008,60.68879039999996,12.02240106666667,102.71310293333427,8.399783466666596,4.122369066665974,54.35257493333364,11.743232,19.47648,19.464192,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.240000000002,63.467777777777805,1084.6044444444442,2745.760000000001,418.8844444444447,5862.454444444444,3786.3511111111125,2550.250000000001,98826.40111111112,179.56,1067.1111111111113
2026-03-24 09:29:05,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666773,15.945531733333004,60.688790399999945,12.022401066666669,102.71310293333423,8.399783466666594,4.122369066665973,54.35257493333363,11.743232,19.808256,19.591168,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.24,63.467777777777776,87.11111111111113,2745.7599999999998,418.8844444444444,1640.25,3786.351111111111,2550.25,84428.98777777777,1102.2400000000007,1067.1111111111109
2026-03-24 09:29:10,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666771,15.945531733333004,60.688790399999945,12.022401066666669,102.71310293333423,8.399783466666594,4.122369066665973,54.35257493333363,11.743232,19.808256,19.591168,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.24,63.467777777777776,87.11111111111113,2745.7599999999998,418.8844444444444,1640.25,3786.351111111111,2550.25,84428.98777777777,1102.2400000000002,1067.1111111111109
2026-03-24 09:29:15,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666771,15.945531733333004,60.688790399999945,12.022401066666669,102.71310293333423,8.399783466666594,4.122369066665973,54.35257493333363,11.743232,19.808256,19.591168,16.007168,104.525824,55.496704,9.289728,49.434624,38.408192,29.917184,34.045952,5898.24,63.467777777777776,87.11111111111113,2745.7599999999998,418.8844444444444,1640.25,3786.351111111111,2550.25,84428.98777777777,1102.2400000000002,1067.1111111111109
2026-03-24 09:29:20,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666771,14.542563200001272,47.92984213333209,9.805648000000035,49.71171093333548,8.32732053333345,1.861605333332743,117.6666175999998,11.743232,19.808256,19.591168,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111118,218.05444444444458,87.11111111111113,4290.250000000002,342.2500000000001,1640.25,5480.934444444446,3725.067777777779,84428.98777777777,1102.2400000000002,1069.2900000000006
2026-03-24 09:29:25,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666771,14.542563200001272,47.92984213333209,9.805648000000035,49.71171093333548,8.32732053333345,1.861605333332743,117.6666175999998,11.743232,19.808256,19.591168,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111118,218.05444444444458,87.11111111111113,4290.250000000002,342.2500000000001,1640.25,5480.934444444446,3725.067777777779,84428.98777777777,1102.2400000000002,1069.2900000000006
2026-03-24 09:29:30,8.720272666664641,89.17705853333473,71.81839819999898,8.381375166666771,14.542563200001272,47.92984213333209,9.805648000000035,49.71171093333548,8.32732053333345,1.861605333332743,117.6666175999998,11.743232,19.808256,19.591168,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111118,218.05444444444458,87.11111111111113,4290.250000000002,342.2500000000001,1640.25,5480.934444444446,3725.067777777779,84428.98777777777,1102.2400000000002,1069.2900000000006
2026-03-24 09:29:35,10.904531666665207,174.25824343333338,78.27143656666826,2.886263199999917,14.542563200001268,47.92984213333208,9.805648000000033,49.711710933335475,8.327320533333449,1.8616053333327425,117.66661759999977,11.743232,19.628032,19.43552,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111113,218.05444444444447,628.3377777777778,4290.25,342.25,8667.609999999999,5480.934444444444,3725.0677777777773,133809.64,1060.5877777777785,1069.2900000000002
2026-03-24 09:29:40,10.904531666665207,174.25824343333338,78.27143656666826,2.8862631999999167,14.542563200001268,47.92984213333208,9.805648000000033,49.711710933335475,8.327320533333449,1.8616053333327425,117.66661759999977,11.743232,19.628032,19.43552,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111113,218.05444444444447,628.3377777777778,4290.25,342.25,8667.609999999999,5480.934444444444,3725.0677777777773,133809.64,1060.587777777778,1069.2900000000002
2026-03-24 09:29:45,10.904531666665207,174.25824343333338,78.27143656666826,2.8862631999999167,14.542563200001268,47.92984213333208,9.805648000000033,49.711710933335475,8.327320533333449,1.8616053333327425,117.66661759999977,11.743232,19.628032,19.43552,16.007168,104.419328,55.435264,9.13408,53.6576,38.42048,30.5152,34.136064,1547.1111111111113,218.05444444444447,628.3377777777778,4290.25,342.25,8667.609999999999,5480.934444444444,3725.0677777777773,133809.64,1060.587777777778,1069.2900000000002
2026-03-24 09:29:50,10.904531666665207,174.25824343333338,78.27143656666826,2.8862631999999167,7.724126933332326,61.78636053333361,8.98019839999999,114.63951573333213,7.415572266666479,2.4288362666671524,49.67092693333371,11.743232,19.628032,19.43552,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444447,227.00444444444454,628.3377777777778,6188.444444444447,271.1511111111113,8667.609999999999,3948.0277777777796,2714.4100000000017,133809.64,1060.587777777778,2218.4100000000008
2026-03-24 09:29:55,10.904531666665207,174.25824343333338,78.27143656666826,2.8862631999999167,7.724126933332326,61.78636053333361,8.98019839999999,114.63951573333213,7.415572266666479,2.4288362666671524,49.67092693333371,11.743232,19.628032,19.43552,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444447,227.00444444444454,628.3377777777778,6188.444444444447,271.1511111111113,8667.609999999999,3948.0277777777796,2714.4100000000017,133809.64,1060.587777777778,2218.4100000000008
2026-03-24 09:30:00,10.904531666665207,174.25824343333338,78.27143656666826,2.8862631999999167,7.724126933332326,61.78636053333361,8.98019839999999,114.63951573333213,7.415572266666479,2.4288362666671524,49.67092693333371,11.743232,19.628032,19.43552,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444447,227.00444444444454,628.3377777777778,6188.444444444447,271.1511111111113,8667.609999999999,3948.0277777777796,2714.4100000000017,133809.64,1060.587777777778,2218.4100000000008
2026-03-24 09:30:05,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000386,7.724126933332324,61.78636053333359,8.980198399999988,114.6395157333321,7.415572266666477,2.428836266667152,49.6709269333337,11.743232,19.873792,19.5584,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444445,227.00444444444443,397.3377777777778,6188.444444444445,271.15111111111105,4242.351111111112,3948.0277777777783,2714.4100000000003,26200.817777777782,596.987777777778,2218.4100000000003
2026-03-24 09:30:10,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000384,7.724126933332324,61.78636053333359,8.980198399999988,114.6395157333321,7.415572266666477,2.428836266667152,49.6709269333337,11.743232,19.873792,19.5584,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444445,227.00444444444443,397.3377777777778,6188.444444444445,271.15111111111105,4242.351111111112,3948.0277777777783,2714.4100000000003,26200.817777777782,596.9877777777778,2218.4100000000003
2026-03-24 09:30:15,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000384,7.724126933332324,61.78636053333359,8.980198399999988,114.6395157333321,7.415572266666477,2.428836266667152,49.6709269333337,11.743232,19.873792,19.5584,16.007168,104.525824,55.484416,9.326592,50.008064,38.42048,30.253056,34.217984,4853.444444444445,227.00444444444443,397.3377777777778,6188.444444444445,271.15111111111105,4242.351111111112,3948.0277777777783,2714.4100000000003,26200.817777777782,596.9877777777778,2218.4100000000003
2026-03-24 09:30:20,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000384,14.595724800000202,59.29262613333323,10.59258666666665,145.36356160000048,7.830436266666872,4.428790400000557,146.8617205333336,11.743232,19.873792,19.5584,16.007168,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.02777777778,196.93444444444455,397.3377777777778,1431.3611111111118,605.1600000000002,4242.351111111112,3592.0044444444466,4453.33777777778,26200.817777777782,596.9877777777778,1288.8100000000004
2026-03-24 09:30:25,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000384,14.595724800000202,59.29262613333323,10.59258666666665,145.36356160000048,7.830436266666872,4.428790400000557,146.8617205333336,11.743232,19.873792,19.5584,16.007168,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.02777777778,196.93444444444455,397.3377777777778,1431.3611111111118,605.1600000000002,4242.351111111112,3592.0044444444466,4453.33777777778,26200.817777777782,596.9877777777778,1288.8100000000004
2026-03-24 09:30:30,9.440895966667995,130.73968546666492,69.52416079999844,7.301919200000384,14.595724800000202,59.29262613333323,10.59258666666665,145.36356160000048,7.830436266666872,4.428790400000557,146.8617205333336,11.743232,19.873792,19.5584,16.007168,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.02777777778,196.93444444444455,397.3377777777778,1431.3611111111118,605.1600000000002,4242.351111111112,3592.0044444444466,4453.33777777778,26200.817777777782,596.9877777777778,1288.8100000000004
2026-03-24 09:30:35,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999463,14.595724800000198,59.292626133333215,10.592586666666648,145.36356160000045,7.8304362666668705,4.4287904000005565,146.86172053333354,11.743232,19.623936,19.94752,15.941632,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.027777777777,196.93444444444444,352.18777777777774,1431.3611111111113,605.1600000000001,9101.160000000002,3592.004444444444,4453.337777777778,182841.76,427.1111111111113,1288.81
2026-03-24 09:30:40,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999461,14.595724800000198,59.292626133333215,10.592586666666648,145.36356160000045,7.8304362666668705,4.4287904000005565,146.86172053333354,11.743232,19.623936,19.94752,15.941632,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.027777777777,196.93444444444444,352.18777777777774,1431.3611111111113,605.1600000000001,9101.160000000002,3592.004444444444,4453.337777777778,182841.76,427.11111111111114,1288.81
2026-03-24 09:30:45,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999461,14.595724800000198,59.292626133333215,10.592586666666648,145.36356160000045,7.8304362666668705,4.4287904000005565,146.86172053333354,11.743232,19.623936,19.94752,15.941632,104.525824,55.451648,9.285632,51.07712,38.42048,30.416896,34.07872,9184.027777777777,196.93444444444444,352.18777777777774,1431.3611111111113,605.1600000000001,9101.160000000002,3592.004444444444,4453.337777777778,182841.76,427.11111111111114,1288.81
2026-03-24 09:30:50,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999461,12.26399040000009,48.09771199999963,22.879916800000014,99.64300479999794,9.29220159999981,4.663462399999693,87.77579626666638,11.743232,19.623936,19.94752,15.941632,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444453,179.56000000000012,352.18777777777774,5107.484444444447,388.0900000000001,9101.160000000002,4351.601111111113,3333.1377777777793,182841.76,427.11111111111114,932.284444444445
2026-03-24 09:30:55,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999461,12.26399040000009,48.09771199999963,22.879916800000014,99.64300479999794,9.29220159999981,4.663462399999693,87.77579626666638,11.743232,19.623936,19.94752,15.941632,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444453,179.56000000000012,352.18777777777774,5107.484444444447,388.0900000000001,9101.160000000002,4351.601111111113,3333.1377777777793,182841.76,427.11111111111114,932.284444444445
2026-03-24 09:31:00,5.9132653999995455,131.90718920000108,65.02236030000101,7.105892799999461,12.26399040000009,48.09771199999963,22.879916800000014,99.64300479999794,9.29220159999981,4.663462399999693,87.77579626666638,11.743232,19.623936,19.94752,15.941632,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444453,179.56000000000012,352.18777777777774,5107.484444444447,388.0900000000001,9101.160000000002,4351.601111111113,3333.1377777777793,182841.76,427.11111111111114,932.284444444445
2026-03-24 09:31:05,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333156,12.263990400000088,48.09771199999962,22.87991680000001,99.64300479999793,9.292201599999808,4.663462399999692,87.77579626666636,11.743232,19.791872,19.668992,15.949824,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444446,179.56,422.98777777777775,5107.484444444444,388.09,3596.001111111111,4351.601111111111,3333.137777777778,99372.05444444445,1084.604444444445,932.2844444444445
2026-03-24 09:31:10,12.353488533335621,133.5658108999989,42.775853099999495,7.430179933333155,12.263990400000088,48.09771199999962,22.87991680000001,99.64300479999793,9.292201599999808,4.663462399999692,87.77579626666636,11.743232,19.791872,19.668992,15.949824,104.538112,55.435264,9.121792,50.33984,38.42048,30.851072,34.402304,1965.4444444444446,179.56,422.98777777777775,5107.484444444444,388.09,3596.001111111111,4351.601111111111,3333.137777777778,99372.05444444445,1084.6044444444442,932.2844444444445
