timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,productcatalogservice-596d5c8f9f-gkz8l_network,currencyservice-76f5d795cc-8c7mz_network,paymentservice-54569c46cc-gpfvj_network,adservice-b87685d75-vbkk7_network,checkoutservice-7b67c7c4c8-stjfw_network,redis-cart-58fbf7f7c6-k7fnt_network,shippingservice-f899f4b4c-wc9v4_network,frontend-77cd85d5b4-qvc6w_network,emailservice-59c9565948-8g9bx_network,recommendationservice-5c8d676599-v4qcr_network,cartservice-7d5b58b444-hx8vh_network
2026-03-24 09:00:50,19.148549333332692,51.21799476666713,19.080829000000676,1.6377499666665092,6.5608117333340505,20.495876266666833,1.2547402666666654,30.101635199999546,5.552281599999987,0.7781983999999891,23.248573866666792,11.739136,18.0224,19.533824,15.79008,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1140.1877777777777,2463.4677777777783,289.0000000000001,1356.6944444444453,3260.4100000000017,190.44000000000003,246.48999999999998,71431.47111111111,230.02777777777786,309.76000000000016,1021.8677777777783
2026-03-24 09:00:55,19.148549333332692,51.21799476666713,19.080829000000676,1.6377499666665092,6.5608117333340505,20.495876266666833,1.2547402666666654,30.101635199999546,5.552281599999987,0.7781983999999891,23.248573866666792,11.739136,18.0224,19.533824,15.79008,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1140.1877777777777,2463.4677777777783,289.0000000000001,1356.6944444444453,3260.4100000000017,190.44000000000003,246.48999999999998,71431.47111111111,230.02777777777786,309.76000000000016,1021.8677777777783
2026-03-24 09:01:00,19.148549333332692,51.21799476666713,19.080829000000676,1.6377499666665092,6.5608117333340505,20.495876266666833,1.2547402666666654,30.101635199999546,5.552281599999987,0.7781983999999891,23.248573866666792,11.739136,18.0224,19.533824,15.79008,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1140.1877777777777,2463.4677777777783,289.0000000000001,1356.6944444444453,3260.4100000000017,190.44000000000003,246.48999999999998,71431.47111111111,230.02777777777786,309.76000000000016,1021.8677777777783
2026-03-24 09:01:05,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329493,6.560811733334049,20.49587626666683,1.2547402666666652,30.10163519999954,5.552281599999986,0.778198399999989,23.24857386666679,11.739136,17.985536,19.750912,15.9744,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1495.1111111111109,2463.467777777778,289.0,1356.6944444444446,3260.4100000000003,105.40444444444447,577.6011111111113,29975.151111111107,230.02777777777777,309.76000000000005,1021.8677777777776
2026-03-24 09:01:10,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329487,6.560811733334049,20.49587626666683,1.2547402666666652,30.10163519999954,5.552281599999986,0.778198399999989,23.24857386666679,11.739136,17.985536,19.750912,15.9744,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1495.1111111111109,2463.467777777778,289.0,1356.6944444444446,3260.4100000000003,105.40444444444447,577.6011111111112,29975.151111111107,230.02777777777777,309.76000000000005,1021.8677777777776
2026-03-24 09:01:15,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329487,6.560811733334049,20.49587626666683,1.2547402666666652,30.10163519999954,5.552281599999986,0.778198399999989,23.24857386666679,11.739136,17.985536,19.750912,15.9744,103.7312,55.140352,8.388608,53.235712,38.248448,31.223808,33.632256,1495.1111111111109,2463.467777777778,289.0,1356.6944444444446,3260.4100000000003,105.40444444444447,577.6011111111112,29975.151111111107,230.02777777777777,309.76000000000005,1021.8677777777776
2026-03-24 09:01:20,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329487,6.4272405333326805,17.839522133332746,3.7034261333333363,29.154718933333857,5.184882133333347,2.5142944000000025,20.31779306666669,11.739136,17.985536,19.750912,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1495.1111111111109,272.2500000000001,265.6900000000001,159.60111111111115,1459.2400000000007,105.40444444444447,577.6011111111112,29975.151111111107,201.64000000000013,428.4900000000001,961.0000000000005
2026-03-24 09:01:25,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329487,6.4272405333326805,17.839522133332746,3.7034261333333363,29.154718933333857,5.184882133333347,2.5142944000000025,20.31779306666669,11.739136,17.985536,19.750912,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1495.1111111111109,272.2500000000001,265.6900000000001,159.60111111111115,1459.2400000000007,105.40444444444447,577.6011111111112,29975.151111111107,201.64000000000013,428.4900000000001,961.0000000000005
2026-03-24 09:01:30,11.712473333333643,47.067081033333125,13.169339933331988,1.6482341333329487,6.4272405333326805,17.839522133332746,3.7034261333333363,29.154718933333857,5.184882133333347,2.5142944000000025,20.31779306666669,11.739136,17.985536,19.750912,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1495.1111111111109,272.2500000000001,265.6900000000001,159.60111111111115,1459.2400000000007,105.40444444444447,577.6011111111112,29975.151111111107,201.64000000000013,428.4900000000001,961.0000000000005
2026-03-24 09:01:35,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338376,6.427240533332679,17.839522133332743,3.7034261333333354,29.154718933333847,5.184882133333346,2.5142944000000016,20.317793066666688,11.739136,18.0224,19.611648,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1758.4044444444442,272.25,265.69,159.6011111111111,1459.2400000000002,108.85444444444445,386.77777777777794,45824.537777777776,201.64,428.48999999999995,961.0
2026-03-24 09:01:40,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338374,6.427240533332679,17.839522133332743,3.7034261333333354,29.154718933333847,5.184882133333346,2.5142944000000016,20.317793066666688,11.739136,18.0224,19.611648,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1758.4044444444442,272.25,265.69,159.6011111111111,1459.2400000000002,108.85444444444445,386.7777777777778,45824.537777777776,201.64,428.48999999999995,961.0
2026-03-24 09:01:45,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338374,6.427240533332679,17.839522133332743,3.7034261333333354,29.154718933333847,5.184882133333346,2.5142944000000016,20.317793066666688,11.739136,18.0224,19.611648,15.9744,103.837696,55.156736,8.45824,53.092352,38.260736,30.22848,33.640448,1758.4044444444442,272.25,265.69,159.6011111111111,1459.2400000000002,108.85444444444445,386.7777777777778,45824.537777777776,201.64,428.48999999999995,961.0
2026-03-24 09:01:50,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338374,6.301045333333379,20.07317120000115,1.0685866666666637,16.97645866666638,5.274455466666577,0.6968906666666423,20.80469333333331,11.739136,18.0224,19.611648,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,1758.4044444444442,2470.090000000001,259.21000000000015,1257.884444444445,1557.6177777777784,108.85444444444445,386.7777777777778,45824.537777777776,65.61000000000003,926.1877777777783,2073.284444444445
2026-03-24 09:01:55,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338374,6.301045333333379,20.07317120000115,1.0685866666666637,16.97645866666638,5.274455466666577,0.6968906666666423,20.80469333333331,11.739136,18.0224,19.611648,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,1758.4044444444442,2470.090000000001,259.21000000000015,1257.884444444445,1557.6177777777784,108.85444444444445,386.7777777777778,45824.537777777776,65.61000000000003,926.1877777777783,2073.284444444445
2026-03-24 09:02:00,14.167828633336892,47.983523166666,22.666400466668314,1.1537254333338374,6.301045333333379,20.07317120000115,1.0685866666666637,16.97645866666638,5.274455466666577,0.6968906666666423,20.80469333333331,11.739136,18.0224,19.611648,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,1758.4044444444442,2470.090000000001,259.21000000000015,1257.884444444445,1557.6177777777784,108.85444444444445,386.7777777777778,45824.537777777776,65.61000000000003,926.1877777777783,2073.284444444445
2026-03-24 09:02:05,10.744803699996435,24.930684733334374,20.906870433333324,1.3360552999993542,6.301045333333377,20.073171200001145,1.0685866666666635,16.976458666666378,5.274455466666576,0.6968906666666422,20.804693333333308,11.739136,17.833984,19.214336,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,312.11111111111114,2470.09,259.21000000000004,1257.8844444444446,1557.617777777778,117.36111111111113,646.8544444444447,49535.92111111111,65.61,926.1877777777778,2073.2844444444445
2026-03-24 09:02:10,10.744803699996435,24.930684733334374,20.906870433333324,1.336055299999354,6.301045333333377,20.073171200001145,1.0685866666666635,16.976458666666378,5.274455466666576,0.6968906666666422,20.804693333333308,11.739136,17.833984,19.214336,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,312.11111111111114,2470.09,259.21000000000004,1257.8844444444446,1557.617777777778,117.36111111111113,646.8544444444444,49535.92111111111,65.61,926.1877777777778,2073.2844444444445
2026-03-24 09:02:15,10.744803699996435,24.930684733334374,20.906870433333324,1.336055299999354,6.301045333333377,20.073171200001145,1.0685866666666635,16.976458666666378,5.274455466666576,0.6968906666666422,20.804693333333308,11.739136,17.833984,19.214336,15.9744,103.837696,55.140352,8.45824,53.424128,38.293504,30.22848,33.640448,312.11111111111114,2470.09,259.21000000000004,1257.8844444444446,1557.617777777778,117.36111111111113,646.8544444444444,49535.92111111111,65.61,926.1877777777778,2073.2844444444445
2026-03-24 09:02:20,10.744803699996435,24.930684733334374,20.906870433333324,1.336055299999354,4.900746666667526,19.363624533332317,5.974214400000005,28.31683840000021,6.244723200000025,0.7021813333333664,19.135864533333333,11.739136,17.833984,19.214336,15.9744,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,312.11111111111114,973.4400000000004,308.5877777777779,509.2544444444446,463.6844444444447,117.36111111111113,646.8544444444444,49535.92111111111,183.1511111111112,258.1377777777779,965.1377777777782
2026-03-24 09:02:25,10.744803699996435,24.930684733334374,20.906870433333324,1.336055299999354,4.900746666667526,19.363624533332317,5.974214400000005,28.31683840000021,6.244723200000025,0.7021813333333664,19.135864533333333,11.739136,17.833984,19.214336,15.9744,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,312.11111111111114,973.4400000000004,308.5877777777779,509.2544444444446,463.6844444444447,117.36111111111113,646.8544444444444,49535.92111111111,183.1511111111112,258.1377777777779,965.1377777777782
2026-03-24 09:02:30,10.744803699996435,24.930684733334374,20.906870433333324,1.336055299999354,4.900746666667526,19.363624533332317,5.974214400000005,28.31683840000021,6.244723200000025,0.7021813333333664,19.135864533333333,11.739136,17.833984,19.214336,15.9744,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,312.11111111111114,973.4400000000004,308.5877777777779,509.2544444444446,463.6844444444447,117.36111111111113,646.8544444444444,49535.92111111111,183.1511111111112,258.1377777777779,965.1377777777782
2026-03-24 09:02:35,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340466,4.9007466666675255,19.363624533332313,5.974214400000003,28.316838400000204,6.244723200000024,0.7021813333333663,19.13586453333333,11.739136,17.83808,19.382272,15.986688,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,2700.5344444444445,973.4399999999999,308.5877777777778,509.25444444444446,463.6844444444445,126.92085443309402,363.5377777777779,31620.478240143628,183.1511111111111,258.1377777777778,965.1377777777777
2026-03-24 09:02:40,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340464,4.9007466666675255,19.363624533332313,5.974214400000003,28.316838400000204,6.244723200000024,0.7021813333333663,19.13586453333333,11.739136,17.83808,19.382272,15.986688,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,2700.5344444444445,973.4399999999999,308.5877777777778,509.25444444444446,463.6844444444445,126.92085443309402,363.53777777777776,31620.478240143628,183.1511111111111,258.1377777777778,965.1377777777777
2026-03-24 09:02:45,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340464,4.9007466666675255,19.363624533332313,5.974214400000003,28.316838400000204,6.244723200000024,0.7021813333333663,19.13586453333333,11.739136,17.83808,19.382272,15.986688,103.837696,55.23456,8.491008,53.334016,38.2976,30.240768,33.640448,2700.5344444444445,973.4399999999999,308.5877777777778,509.25444444444446,463.6844444444445,126.92085443309402,363.53777777777776,31620.478240143628,183.1511111111111,258.1377777777778,965.1377777777777
2026-03-24 09:02:50,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340464,6.282454399998492,15.508881066667378,0.9758826666666686,28.701276800003,3.9999445333333967,1.65668693333411,25.606367999999936,11.739136,17.83808,19.382272,15.986688,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,2700.5344444444445,1181.0677777777782,253.87111111111122,498.7777777777779,2010.0277777777787,126.92085443309402,363.53777777777776,31620.478240143628,205.44444444444457,1111.1111111111118,950.6944444444448
2026-03-24 09:02:55,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340464,6.282454399998492,15.508881066667378,0.9758826666666686,28.701276800003,3.9999445333333967,1.65668693333411,25.606367999999936,11.739136,17.83808,19.382272,15.986688,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,2700.5344444444445,1181.0677777777782,253.87111111111122,498.7777777777779,2010.0277777777787,126.92085443309402,363.53777777777776,31620.478240143628,205.44444444444457,1111.1111111111118,950.6944444444448
2026-03-24 09:03:00,11.247940004003313,46.48535617625501,15.535430499998409,1.1022151333340464,6.282454399998492,15.508881066667378,0.9758826666666686,28.701276800003,3.9999445333333967,1.65668693333411,25.606367999999936,11.739136,17.83808,19.382272,15.986688,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,2700.5344444444445,1181.0677777777782,253.87111111111122,498.7777777777779,2010.0277777777787,126.92085443309402,363.53777777777776,31620.478240143628,205.44444444444457,1111.1111111111118,950.6944444444448
2026-03-24 09:03:05,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993502,6.28245439999849,15.508881066667374,0.9758826666666683,28.701276800002994,3.999944533333396,1.6566869333341097,25.60636799999993,11.739136,17.997824,19.59936,16.080896,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,1276.871111111111,1181.0677777777778,253.8711111111111,498.7777777777777,2010.027777777778,33.25887881380238,283.3611111111112,24652.286862015888,205.44444444444446,1111.1111111111113,950.6944444444443
2026-03-24 09:03:10,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993497,6.28245439999849,15.508881066667374,0.9758826666666683,28.701276800002994,3.999944533333396,1.6566869333341097,25.60636799999993,11.739136,17.997824,19.59936,16.080896,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,1276.871111111111,1181.0677777777778,253.8711111111111,498.7777777777777,2010.027777777778,33.25887881380238,283.3611111111111,24652.286862015888,205.44444444444446,1111.1111111111113,950.6944444444443
2026-03-24 09:03:15,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993497,6.28245439999849,15.508881066667374,0.9758826666666683,28.701276800002994,3.999944533333396,1.6566869333341097,25.60636799999993,11.739136,17.997824,19.59936,16.080896,103.7312,55.250944,8.495104,53.878784,38.2976,30.314496,33.640448,1276.871111111111,1181.0677777777778,253.8711111111111,498.7777777777777,2010.027777777778,33.25887881380238,283.3611111111111,24652.286862015888,205.44444444444446,1111.1111111111113,950.6944444444443
2026-03-24 09:03:20,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993497,5.683133866667354,19.182109866666984,4.375006933333333,30.133818666665025,5.716055466666604,1.628683733332537,12.704837333333314,11.739136,17.997824,19.59936,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1276.871111111111,688.1877777777783,305.0844444444446,165.55111111111123,2570.490000000001,33.25887881380238,283.3611111111111,24652.286862015888,70.56000000000003,455.1111111111112,1968.4011111111117
2026-03-24 09:03:25,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993497,5.683133866667354,19.182109866666984,4.375006933333333,30.133818666665025,5.716055466666604,1.628683733332537,12.704837333333314,11.739136,17.997824,19.59936,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1276.871111111111,688.1877777777783,305.0844444444446,165.55111111111123,2570.490000000001,33.25887881380238,283.3611111111111,24652.286862015888,70.56000000000003,455.1111111111112,1968.4011111111117
2026-03-24 09:03:30,9.951982298821772,49.75802850189972,15.944946233334651,1.7140678999993497,5.683133866667354,19.182109866666984,4.375006933333333,30.133818666665025,5.716055466666604,1.628683733332537,12.704837333333314,11.739136,17.997824,19.59936,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1276.871111111111,688.1877777777783,305.0844444444446,165.55111111111123,2570.490000000001,33.25887881380238,283.3611111111111,24652.286862015888,70.56000000000003,455.1111111111112,1968.4011111111117
2026-03-24 09:03:35,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339466,5.683133866667353,19.18210986666698,4.375006933333332,30.133818666665018,5.716055466666603,1.6286837333325366,12.70483733333331,11.739136,18.010112,19.320832,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1211.0399999999997,688.1877777777778,305.0844444444444,165.5511111111111,2570.4900000000002,190.44000000000003,603.5211111111113,59812.85444444444,70.56,455.1111111111111,1968.401111111111
2026-03-24 09:03:40,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339463,5.683133866667353,19.18210986666698,4.375006933333332,30.133818666665018,5.716055466666603,1.6286837333325366,12.70483733333331,11.739136,18.010112,19.320832,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1211.0399999999997,688.1877777777778,305.0844444444444,165.5511111111111,2570.4900000000002,190.44000000000003,603.521111111111,59812.85444444444,70.56,455.1111111111111,1968.401111111111
2026-03-24 09:03:45,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339463,5.683133866667353,19.18210986666698,4.375006933333332,30.133818666665018,5.716055466666603,1.6286837333325366,12.70483733333331,11.739136,18.010112,19.320832,16.080896,103.7312,55.218176,8.515584,47.2064,38.2976,29.5936,33.640448,1211.0399999999997,688.1877777777778,305.0844444444444,165.5511111111111,2570.4900000000002,190.44000000000003,603.521111111111,59812.85444444444,70.56,455.1111111111111,1968.401111111111
2026-03-24 09:03:50,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339463,6.196017066666098,10.875735466665525,1.8805589333333284,28.3067487999991,5.994690133333337,0.6720053333339139,19.524233599999977,11.739136,18.010112,19.320832,16.080896,103.7312,55.201792,8.515584,47.190016,38.2976,29.745152,33.640448,1211.0399999999997,1700.1877777777784,82.20444444444448,596.987777777778,1834.6944444444453,190.44000000000003,603.521111111111,59812.85444444444,266.7777777777778,404.0100000000002,1151.471111111112
2026-03-24 09:03:55,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339463,6.196017066666098,10.875735466665525,1.8805589333333284,28.3067487999991,5.994690133333337,0.6720053333339139,19.524233599999977,11.739136,18.010112,19.320832,16.080896,103.7312,55.201792,8.515584,47.190016,38.2976,29.745152,33.640448,1211.0399999999997,1700.1877777777784,82.20444444444448,596.987777777778,1834.6944444444453,190.44000000000003,603.521111111111,59812.85444444444,266.7777777777778,404.0100000000002,1151.471111111112
2026-03-24 09:04:00,16.842781166663674,38.461608266665806,9.777464800000265,1.5027261333339463,6.196017066666098,10.875735466665525,1.8805589333333284,28.3067487999991,5.994690133333337,0.6720053333339139,19.524233599999977,11.739136,18.010112,19.320832,16.080896,103.7312,55.201792,8.515584,47.190016,38.2976,29.745152,33.640448,1211.0399999999997,1700.1877777777784,82.20444444444448,596.987777777778,1834.6944444444453,190.44000000000003,603.521111111111,59812.85444444444,266.7777777777778,404.0100000000002,1151.471111111112
2026-03-24 09:04:05,8.756067166662737,45.933377066667916,23.12685436666584,1.1380869000002276,6.196017066666097,10.875735466665521,1.880558933333328,28.30674879999909,5.994690133333336,0.6720053333339138,19.524233599999974,11.739136,18.010112,19.484672,16.09728,103.7312,55.201792,8.515584,47.190016,38.2976,29.745152,33.640448,350.9377777777778,1700.187777777778,82.20444444444443,596.9877777777778,1834.6944444444446,226.0011111111111,553.817777777778,31423.471111111117,266.7777777777777,404.01000000000005,1151.471111111111
