timestamp,vCPU,memory
2026-03-24 09:37:00,1.0131205940000643,5.725911458333334
2026-03-24 09:37:05,1.058947627000059,5.623046875
2026-03-24 09:37:10,1.058947627000059,5.623046875
2026-03-24 09:37:15,1.058947627000059,5.623046875
2026-03-24 09:37:20,1.0427608760666278,6.015234375
2026-03-24 09:37:25,1.0427608760666278,6.015234375
2026-03-24 09:37:30,1.0427608760666278,6.015234375
2026-03-24 09:37:35,1.3355055337999475,7.015885416666668
2026-03-24 09:37:40,1.3355055337999475,7.015885416666668
2026-03-24 09:37:45,1.3355055337999475,7.015885416666668
2026-03-24 09:37:50,1.3541035817999776,8.346874999999999
2026-03-24 09:37:55,1.3541035817999776,8.346874999999999
2026-03-24 09:38:00,1.3541035817999776,8.346874999999999
2026-03-24 09:38:05,1.1124116054666844,6.011588541666666
2026-03-24 09:38:10,1.1124116054666844,6.011588541666666
2026-03-24 09:38:15,1.1124116054666844,6.011588541666666
2026-03-24 09:38:20,1.1647696181307658,5.84745879368862
2026-03-24 09:38:25,1.1647696181307658,5.84745879368862
2026-03-24 09:38:30,1.1647696181307658,5.84745879368862
2026-03-24 09:38:35,1.308695691964032,7.693161918688619
2026-03-24 09:38:40,1.308695691964032,7.693161918688619
2026-03-24 09:38:45,1.308695691964032,7.693161918688619
2026-03-24 09:38:50,1.2943470793542264,8.562813409843534
2026-03-24 09:38:55,1.2943470793542264,8.562813409843534
2026-03-24 09:39:00,1.2943470793542264,8.562813409843534
2026-03-24 09:39:05,1.29595214993961,11.332473540184665
2026-03-24 09:39:10,1.29595214993961,11.332473540184665
2026-03-24 09:39:15,1.29595214993961,11.332473540184665
2026-03-24 09:39:20,1.2313060032186782,10.160545547007802
2026-03-24 09:39:25,1.2313060032186782,10.160545547007802
2026-03-24 09:39:30,1.2313060032186782,10.160545547007802
2026-03-24 09:39:35,1.284311364291015,7.573438190173183
2026-03-24 09:39:40,1.284311364291015,7.573438190173183
2026-03-24 09:39:45,1.284311364291015,7.573438190173183
2026-03-24 09:39:50,1.423077770691028,12.612370481839852
2026-03-24 09:39:55,1.423077770691028,12.612370481839852
2026-03-24 09:40:00,1.423077770691028,12.612370481839852
2026-03-24 09:40:05,1.3576103481333506,13.610937499999997
2026-03-24 09:40:10,1.3576103481333506,13.610937499999997
2026-03-24 09:40:15,1.3576103481333506,13.610937499999997
2026-03-24 09:40:20,1.2244470617333194,10.618489583333336
2026-03-24 09:40:25,1.2244470617333194,10.618489583333336
2026-03-24 09:40:30,1.2244470617333194,10.618489583333336
2026-03-24 09:40:35,1.2372532981999944,9.883723958333336
2026-03-24 09:40:40,1.2372532981999944,9.883723958333336
2026-03-24 09:40:45,1.2372532981999944,9.883723958333336
2026-03-24 09:40:50,1.4740750432666876,12.124088541666667
2026-03-24 09:40:55,1.4740750432666876,12.124088541666667
2026-03-24 09:41:00,1.4740750432666876,12.124088541666667
2026-03-24 09:41:05,1.3978162579666842,9.260807291666666
2026-03-24 09:41:10,1.3978162579666842,9.260807291666666
2026-03-24 09:41:15,1.3978162579666842,9.260807291666666
2026-03-24 09:41:20,1.203776516100039,7.662890625000002
2026-03-24 09:41:25,1.203776516100039,7.662890625000002
2026-03-24 09:41:30,1.203776516100039,7.662890625000002
2026-03-24 09:41:35,1.2683481955000004,10.556640625000002
2026-03-24 09:41:40,1.2683481955000004,10.556640625000002
2026-03-24 09:41:45,1.2683481955000004,10.556640625000002
2026-03-24 09:41:50,1.2539592173666132,10.626692708333335
2026-03-24 09:41:55,1.2539592173666132,10.626692708333335
2026-03-24 09:42:00,1.2539592173666132,10.626692708333335
