timestamp,redis-cart-58fbf7f7c6-k7fnt_cpu,frontend-77cd85d5b4-qvc6w_cpu,productcatalogservice-596d5c8f9f-gkz8l_cpu,shippingservice-f899f4b4c-wc9v4_cpu,adservice-b87685d75-vbkk7_cpu,cartservice-7d5b58b444-hx8vh_cpu,checkoutservice-7b67c7c4c8-stjfw_cpu,currencyservice-76f5d795cc-8c7mz_cpu,emailservice-59c9565948-8g9bx_cpu,paymentservice-54569c46cc-gpfvj_cpu,recommendationservice-5c8d676599-v4qcr_cpu,redis-cart-58fbf7f7c6-k7fnt_memory,frontend-77cd85d5b4-qvc6w_memory,productcatalogservice-596d5c8f9f-gkz8l_memory,shippingservice-f899f4b4c-wc9v4_memory,adservice-b87685d75-vbkk7_memory,cartservice-7d5b58b444-hx8vh_memory,checkoutservice-7b67c7c4c8-stjfw_memory,currencyservice-76f5d795cc-8c7mz_memory,emailservice-59c9565948-8g9bx_memory,paymentservice-54569c46cc-gpfvj_memory,recommendationservice-5c8d676599-v4qcr_memory,adservice-b87685d75-vbkk7_network,currencyservice-76f5d795cc-8c7mz_network,cartservice-7d5b58b444-hx8vh_network,paymentservice-54569c46cc-gpfvj_network,shippingservice-f899f4b4c-wc9v4_network,recommendationservice-5c8d676599-v4qcr_network,redis-cart-58fbf7f7c6-k7fnt_network,productcatalogservice-596d5c8f9f-gkz8l_network,frontend-77cd85d5b4-qvc6w_network,checkoutservice-7b67c7c4c8-stjfw_network,emailservice-59c9565948-8g9bx_network
2026-03-24 09:37:50,10.199369633339,204.08204539999892,65.14735460000148,6.611798733333293,12.876204799999872,42.90271679999857,12.955794133333264,124.85645013333247,4.2910186666667025,2.156587733333027,101.49355840000001,11.751424,20.082688,19.509248,16.060416,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777783,4592.321111111113,4277.160000000003,436.8100000000001,384.1600000000001,4802.490000000002,799.0044444444444,7844.054444444444,43918.18777777778,3612.010000000002,223.00444444444454
2026-03-24 09:37:55,10.199369633339,204.08204539999892,65.14735460000148,6.611798733333293,12.876204799999872,42.90271679999857,12.955794133333264,124.85645013333247,4.2910186666667025,2.156587733333027,101.49355840000001,11.751424,20.082688,19.509248,16.060416,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777783,4592.321111111113,4277.160000000003,436.8100000000001,384.1600000000001,4802.490000000002,799.0044444444444,7844.054444444444,43918.18777777778,3612.010000000002,223.00444444444454
2026-03-24 09:38:00,10.199369633339,204.08204539999892,65.14735460000148,6.611798733333293,12.876204799999872,42.90271679999857,12.955794133333264,124.85645013333247,4.2910186666667025,2.156587733333027,101.49355840000001,11.751424,20.082688,19.509248,16.060416,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777783,4592.321111111113,4277.160000000003,436.8100000000001,384.1600000000001,4802.490000000002,799.0044444444444,7844.054444444444,43918.18777777778,3612.010000000002,223.00444444444454
2026-03-24 09:38:05,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333521,12.876204799999869,42.902716799998565,12.95579413333326,124.85645013333244,4.291018666666702,2.1565877333330263,101.49355839999998,11.751424,20.058112,19.755008,15.978496,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777776,4592.321111111111,4277.160000000001,436.80999999999995,711.1111111111115,4802.49,338.55999999999995,11186.587777777777,149614.24000000002,3612.01,223.00444444444446
2026-03-24 09:38:10,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333519,12.876204799999869,42.902716799998565,12.95579413333326,124.85645013333244,4.291018666666702,2.1565877333330263,101.49355839999998,11.751424,20.058112,19.755008,15.978496,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777776,4592.321111111111,4277.160000000001,436.80999999999995,711.1111111111112,4802.49,338.55999999999995,11186.587777777777,149614.24000000002,3612.01,223.00444444444446
2026-03-24 09:38:15,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333519,12.876204799999869,42.902716799998565,12.95579413333326,124.85645013333244,4.291018666666702,2.1565877333330263,101.49355839999998,11.751424,20.058112,19.755008,15.978496,104.751104,55.779328,9.691136,54.939648,38.408192,31.268864,34.304,1959.5377777777776,4592.321111111111,4277.160000000001,436.80999999999995,711.1111111111112,4802.49,338.55999999999995,11186.587777777777,149614.24000000002,3612.01,223.00444444444446
2026-03-24 09:38:20,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333519,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.058112,19.755008,15.978496,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,711.1111111111112,2692.891847633665,338.55999999999995,11186.587777777777,149614.24000000002,4219.542491432641,130.68625911870154
2026-03-24 09:38:25,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333519,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.058112,19.755008,15.978496,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,711.1111111111112,2692.891847633665,338.55999999999995,11186.587777777777,149614.24000000002,4219.542491432641,130.68625911870154
2026-03-24 09:38:30,11.084832133330261,95.96066956666695,60.27392699999913,6.911293233333519,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.058112,19.755008,15.978496,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,711.1111111111112,2692.891847633665,338.55999999999995,11186.587777777777,149614.24000000002,4219.542491432641,130.68625911870154
2026-03-24 09:38:35,9.558200299996619,143.98274343333242,69.53897323333345,8.163459633333524,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.615168,19.283968,16.027648,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,698.7211111111116,2692.891847633665,148.02777777777777,3481.0,93636.0,4219.542491432641,130.68625911870154
2026-03-24 09:38:40,9.558200299996619,143.98274343333242,69.53897323333345,8.16345963333352,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.615168,19.283968,16.027648,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,698.7211111111111,2692.891847633665,148.02777777777777,3481.0,93636.0,4219.542491432641,130.68625911870154
2026-03-24 09:38:45,9.558200299996619,143.98274343333242,69.53897323333345,8.16345963333352,10.7237616317834,62.18486175176786,13.147773363551561,83.23015171310286,10.450354886015058,7.5914592720978105,104.56950166644474,11.751424,20.615168,19.283968,16.027648,104.763392,55.861248,9.641984,54.382592,38.42048,31.891456,34.238464,1093.1129282304641,4810.451571839482,3988.963983134027,139.2028767581467,698.7211111111111,2692.891847633665,148.02777777777777,3481.0,93636.0,4219.542491432641,130.68625911870154
2026-03-24 09:38:50,9.558200299996619,143.98274343333242,69.53897323333345,8.16345963333352,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.615168,19.283968,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,698.7211111111111,5910.060355471497,148.02777777777777,3481.0,93636.0,4702.641731970449,198.8630266050853
2026-03-24 09:38:55,9.558200299996619,143.98274343333242,69.53897323333345,8.16345963333352,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.615168,19.283968,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,698.7211111111111,5910.060355471497,148.02777777777777,3481.0,93636.0,4702.641731970449,198.8630266050853
2026-03-24 09:39:00,9.558200299996619,143.98274343333242,69.53897323333345,8.16345963333352,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.615168,19.283968,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,698.7211111111111,5910.060355471497,148.02777777777777,3481.0,93636.0,4702.641731970449,198.8630266050853
2026-03-24 09:39:05,8.623008900000666,130.54909603333348,74.53874093333374,7.560304302902813,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.443136,19.542016,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,641.6494414729888,5910.060355471497,658.7777777777778,12701.29,141526.44,4702.641731970449,198.8630266050853
2026-03-24 09:39:10,8.623008900000666,130.54909603333348,74.53874093333374,7.5603043029028125,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.443136,19.542016,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,641.6494414729888,5910.060355471497,658.7777777777778,12701.29,141526.44,4702.641731970449,198.8630266050853
2026-03-24 09:39:15,8.623008900000666,130.54909603333348,74.53874093333374,7.5603043029028125,14.065483931190649,53.268051740231215,13.986056807574311,116.61722149619922,9.197115348713249,2.4006006134156874,89.95791332177569,11.751424,20.443136,19.542016,16.027648,104.656896,55.865344,9.510912,55.025664,38.42048,32.62464,34.279424,1521.4056811344233,4985.689428546467,7605.8680962769095,845.0964551418784,641.6494414729888,5910.060355471497,658.7777777777778,12701.29,141526.44,4702.641731970449,198.8630266050853
2026-03-24 09:39:20,8.623008900000666,130.54909603333348,74.53874093333374,7.5603043029028125,15.292702933334116,65.55190933333394,10.714226133333328,46.70050133333538,5.916138666666627,3.899190399999953,132.6293440000001,11.751424,20.443136,19.542016,16.027648,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.8100000000004,6474.884444444447,1912.604444444445,121.00000000000004,641.6494414729888,3021.334444444446,658.7777777777778,12701.29,141526.44,3765.86777777778,327.6100000000002
2026-03-24 09:39:25,8.623008900000666,130.54909603333348,74.53874093333374,7.5603043029028125,15.292702933334116,65.55190933333394,10.714226133333328,46.70050133333538,5.916138666666627,3.899190399999953,132.6293440000001,11.751424,20.443136,19.542016,16.027648,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.8100000000004,6474.884444444447,1912.604444444445,121.00000000000004,641.6494414729888,3021.334444444446,658.7777777777778,12701.29,141526.44,3765.86777777778,327.6100000000002
2026-03-24 09:39:30,8.623008900000666,130.54909603333348,74.53874093333374,7.5603043029028125,15.292702933334116,65.55190933333394,10.714226133333328,46.70050133333538,5.916138666666627,3.899190399999953,132.6293440000001,11.751424,20.443136,19.542016,16.027648,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.8100000000004,6474.884444444447,1912.604444444445,121.00000000000004,641.6494414729888,3021.334444444446,658.7777777777778,12701.29,141526.44,3765.86777777778,327.6100000000002
2026-03-24 09:39:35,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901275,15.292702933334112,65.55190933333392,10.714226133333327,46.700501333335374,5.916138666666626,3.899190399999952,132.62934400000006,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.81,6474.884444444445,1912.6044444444444,121.0,1878.153389674179,3021.3344444444447,695.2011111111111,9617.07111111111,102869.87111111112,3765.867777777778,327.61000000000007
2026-03-24 09:39:40,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901274,15.292702933334112,65.55190933333392,10.714226133333327,46.700501333335374,5.916138666666626,3.899190399999952,132.62934400000006,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.81,6474.884444444445,1912.6044444444444,121.0,1878.1533896741782,3021.3344444444447,695.2011111111111,9617.07111111111,102869.87111111112,3765.867777777778,327.61000000000007
2026-03-24 09:39:45,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901274,15.292702933334112,65.55190933333392,10.714226133333327,46.700501333335374,5.916138666666626,3.899190399999952,132.62934400000006,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.551872,55.750656,38.42048,31.8464,34.189312,1288.81,6474.884444444445,1912.6044444444444,121.0,1878.1533896741782,3021.3344444444447,695.2011111111111,9617.07111111111,102869.87111111112,3765.867777777778,327.61000000000007
2026-03-24 09:39:50,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901274,15.991915733332013,59.331290666665396,13.970259200000024,128.09065813333217,10.970821333333449,5.520996266667075,109.83192106666691,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111115,4574.267777777781,12372.85444444445,816.0544444444448,1878.1533896741782,4087.4711111111133,695.2011111111111,9617.07111111111,102869.87111111112,6691.240000000002,259.21000000000015
2026-03-24 09:39:55,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901274,15.991915733332013,59.331290666665396,13.970259200000024,128.09065813333217,10.970821333333449,5.520996266667075,109.83192106666691,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111115,4574.267777777781,12372.85444444445,816.0544444444448,1878.1533896741782,4087.4711111111133,695.2011111111111,9617.07111111111,102869.87111111112,6691.240000000002,259.21000000000015
2026-03-24 09:40:00,4.505909866672179,160.93717633333426,55.124459366665704,8.060159015901274,15.991915733332013,59.331290666665396,13.970259200000024,128.09065813333217,10.970821333333449,5.520996266667075,109.83192106666691,11.751424,20.33664,19.787776,16.244736,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111115,4574.267777777781,12372.85444444445,816.0544444444448,1878.1533896741782,4087.4711111111133,695.2011111111111,9617.07111111111,102869.87111111112,6691.240000000002,259.21000000000015
2026-03-24 09:40:05,12.277722533326596,153.35149933333318,60.23906933333478,7.978661033333388,15.991915733332009,59.33129066666538,13.97025920000002,128.09065813333214,10.970821333333447,5.520996266667074,109.83192106666688,11.751424,20.475904,19.615744,15.917056,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111112,4574.267777777779,12372.854444444445,816.0544444444445,720.027777777778,4087.4711111111105,552.25,1697.4400000000003,110889.0,6691.24,259.21000000000004
2026-03-24 09:40:10,12.277722533326596,153.35149933333318,60.23906933333478,7.9786610333333865,15.991915733332009,59.33129066666538,13.97025920000002,128.09065813333214,10.970821333333447,5.520996266667074,109.83192106666688,11.751424,20.475904,19.615744,15.917056,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111112,4574.267777777779,12372.854444444445,816.0544444444445,720.0277777777777,4087.4711111111105,552.25,1697.4400000000003,110889.0,6691.24,259.21000000000004
2026-03-24 09:40:15,12.277722533326596,153.35149933333318,60.23906933333478,7.9786610333333865,15.991915733332009,59.33129066666538,13.97025920000002,128.09065813333214,10.970821333333447,5.520996266667074,109.83192106666688,11.751424,20.475904,19.615744,15.917056,104.763392,55.898112,9.342976,54.280192,38.408192,31.551488,34.234368,711.1111111111112,4574.267777777779,12372.854444444445,816.0544444444445,720.0277777777777,4087.4711111111105,552.25,1697.4400000000003,110889.0,6691.24,259.21000000000004
2026-03-24 09:40:20,12.277722533326596,153.35149933333318,60.23906933333478,7.9786610333333865,10.150688000000706,76.64642880000089,17.174454400000037,108.55586559999895,4.861784533333236,3.0102869333328885,55.81830399999984,11.751424,20.475904,19.615744,15.917056,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.534444444446,5530.401111111114,4413.38777777778,129.96000000000004,720.0277777777777,4298.987777777779,552.25,1697.4400000000003,110889.0,5155.240000000002,178.66777777777787
2026-03-24 09:40:25,12.277722533326596,153.35149933333318,60.23906933333478,7.9786610333333865,10.150688000000706,76.64642880000089,17.174454400000037,108.55586559999895,4.861784533333236,3.0102869333328885,55.81830399999984,11.751424,20.475904,19.615744,15.917056,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.534444444446,5530.401111111114,4413.38777777778,129.96000000000004,720.0277777777777,4298.987777777779,552.25,1697.4400000000003,110889.0,5155.240000000002,178.66777777777787
2026-03-24 09:40:30,12.277722533326596,153.35149933333318,60.23906933333478,7.9786610333333865,10.150688000000706,76.64642880000089,17.174454400000037,108.55586559999895,4.861784533333236,3.0102869333328885,55.81830399999984,11.751424,20.475904,19.615744,15.917056,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.534444444446,5530.401111111114,4413.38777777778,129.96000000000004,720.0277777777777,4298.987777777779,552.25,1697.4400000000003,110889.0,5155.240000000002,178.66777777777787
2026-03-24 09:40:35,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333558,10.150688000000704,76.64642880000088,17.174454400000034,108.55586559999892,4.8617845333332355,3.010286933332888,55.81830399999983,11.751424,20.02944,19.533824,16.207872,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.5344444444445,5530.40111111111,4413.387777777778,129.96,628.3377777777779,4298.987777777777,431.2544444444444,15909.61777777778,59065.20111111111,5155.24,178.6677777777778
2026-03-24 09:40:40,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333557,10.150688000000704,76.64642880000088,17.174454400000034,108.55586559999892,4.8617845333332355,3.010286933332888,55.81830399999983,11.751424,20.02944,19.533824,16.207872,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.5344444444445,5530.40111111111,4413.387777777778,129.96,628.3377777777778,4298.987777777777,431.2544444444444,15909.61777777778,59065.20111111111,5155.24,178.6677777777778
2026-03-24 09:40:45,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333557,10.150688000000704,76.64642880000088,17.174454400000034,108.55586559999892,4.8617845333332355,3.010286933332888,55.81830399999983,11.751424,20.02944,19.533824,16.207872,104.669184,55.988224,9.805824,55.795712,38.408192,31.727616,34.250752,2638.5344444444445,5530.40111111111,4413.387777777778,129.96,628.3377777777778,4298.987777777777,431.2544444444444,15909.61777777778,59065.20111111111,5155.24,178.6677777777778
2026-03-24 09:40:50,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333557,10.169080533332439,66.38099733333246,18.20311679999994,172.9160266666668,12.323998933333279,4.797051733332108,133.89194773333392,11.751424,20.02944,19.533824,16.207872,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777786,4923.361111111114,5446.440000000001,700.4844444444449,628.3377777777778,4125.921111111113,431.2544444444444,15909.61777777778,59065.20111111111,4032.250000000002,273.35111111111127
2026-03-24 09:40:55,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333557,10.169080533332439,66.38099733333246,18.20311679999994,172.9160266666668,12.323998933333279,4.797051733332108,133.89194773333392,11.751424,20.02944,19.533824,16.207872,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777786,4923.361111111114,5446.440000000001,700.4844444444449,628.3377777777778,4125.921111111113,431.2544444444444,15909.61777777778,59065.20111111111,4032.250000000002,273.35111111111127
2026-03-24 09:41:00,9.354738066667778,131.4265626666649,77.29334539999968,8.560853533333557,10.169080533332439,66.38099733333246,18.20311679999994,172.9160266666668,12.323998933333279,4.797051733332108,133.89194773333392,11.751424,20.02944,19.533824,16.207872,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777786,4923.361111111114,5446.440000000001,700.4844444444449,628.3377777777778,4125.921111111113,431.2544444444444,15909.61777777778,59065.20111111111,4032.250000000002,273.35111111111127
2026-03-24 09:41:05,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666913,10.169080533332437,66.38099733333245,18.203116799999936,172.91602666666677,12.323998933333277,4.797051733332106,133.8919477333339,11.751424,20.348928,19.869696,15.970304,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777775,4923.361111111112,5446.44,700.4844444444443,453.69000000000017,4125.921111111111,577.6011111111112,3889.601111111111,109914.35111111113,4032.25,273.35111111111115
2026-03-24 09:41:10,9.006210900004893,179.35649813333612,83.06518656666526,7.756478766666911,10.169080533332437,66.38099733333245,18.203116799999936,172.91602666666677,12.323998933333277,4.797051733332106,133.8919477333339,11.751424,20.348928,19.869696,15.970304,104.669184,55.341056,9.37984,55.156736,38.408192,31.379456,34.14016,1327.3877777777775,4923.361111111112,5446.44,700.4844444444443,453.69000000000005,4125.921111111111,577.6011111111112,3889.601111111111,109914.35111111113,4032.25,273.35111111111115
